,bolt1,nut1,jig1,bin1
x,535.232810583765,565.7233960051434,551.6817477960756,347.14698224366896
y,-135.07233949898512,-132.0362784682538,-107.4889153224575,-37.53163953412563
z,160.03147763561958,155.71337491305826,158.89683765745485,61.05059583535129
rx,2.275467246532454,-0.019206312096785885,0.03364570525391729,-0.02877524983129789
ry,0.3961199087463943,0.07633661368664381,-0.012505947314114814,-0.016987082603086654
rz,1.231009406619926,-0.06483359968857799,-0.02025417638843838,0.006133468109357179
qx,0.8397013294907144,-0.009598995399063627,0.016821661970082013,-0.014386933003522047
qy,0.14617763209686513,0.038151770098582095,-0.006252531095605479,-0.008493132840503974
qz,0.45427163890384936,-0.032402754989050674,-0.010126371437824418,0.003066586573041082
qw,0.25917379345468317,0.9987003370354859,0.9997876745314307,0.9998557290429934
