,bolt1,nut1,jig1,bin1
x,663.1042042038271,581.3172736947445,681.5673023623963,379.8054968083788
y,-195.40777845883377,-252.46242143231365,5.809393644792621,-239.6486502382062
z,36.37066876611126,37.319037146333265,83.55901087791639,71.90402770194055
rx,0.14909071167084156,-0.4231928121091884,-0.008317183842930528,0.003843345008836825
ry,-0.15641239875966517,0.8337953931162727,-0.011528321626545978,0.05744466977204442
rz,-0.09037804043651029,-0.2858007761245443,-0.019780500526477014,0.01803775397500426
qx,0.07437507107288578,-0.20326806098253408,-0.004158489110408438,0.0019213810622583636
qy,-0.07802755211279745,0.40048877950031386,-0.005764018308435746,0.028717978837162903
qz,-0.04508579445065611,-0.13727588921134726,-0.009890005750888884,0.00901750917847931
qw,0.9931502006509091,0.8828624825645178,0.9999258326733568,0.9995450317592188
