,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,2334.576,339.58,-112.03200000000001,292.91499999999996,3.134922,0.041241,-0.033264,0.0,0,0,-2.939821391865874,-2.09791171311089,-0.2924865809447923,0.0438880612570969,-0.1281985063725399,0.0320870402662125,0.9998523646000861,0.013153409038078826,-0.010609223788042339,0.003111463467354907,24.577003458517883
250,2335.576,364.906,-112.046,292.86400000000003,3.134853,0.04148,-0.033561,0.0,0,0,-3.0914205953794327,-1.731061148144328,-0.3421924402202369,0.0184702183935779,-0.1405427114131625,0.0316222914939549,0.9998502455394184,0.013229898877228079,-0.010704161914625157,0.0031427994159619658,25.326055219871908
375,2336.576,367.867,-112.0,292.947,3.134897,0.041502,-0.033122,0.0,0,0,-3.0126136875341194,-1.8154168258148144,-0.1134797084345723,0.019116308891469,-0.1353444779893946,0.031724188810296,0.9998517075312476,0.013236749266710146,-0.010564011594910449,0.00312299130985824,2.9625202109015345
500,2337.576,403.946,-112.028,292.966,3.134865,0.041408,-0.033256,0.0,0,0,-3.2004224617813577,-2.122436127241036,-0.3975576319845836,0.0574796324711233,-0.1523709338065256,0.0326600421763587,0.9998515987997408,0.01320690205259227,-0.010606857000120956,0.003138901138028064,36.07901586795295
625,2338.576,416.12300000000005,-112.045,292.956,3.134853,0.041558,-0.033035,0.0,0,0,-3.119434302561788,-1.9648048889683165,-0.2546396565943818,0.0358887941192453,-0.1439146458452722,0.0317117488173146,0.9998516904621041,0.013254795855570937,-0.010536411306819047,0.0031450760998094525,12.17701597272503
750,2339.576,449.321,-112.065,293.002,3.134833,0.041466,-0.032922,0.0,0,0,-3.168297399138845,-1.512931916986592,-0.1891662117377838,0.000298520670537,-0.1457992771617666,0.0317780733435908,0.9998524208488702,0.013225546778064177,-0.01050044496762236,0.0031562779594426008,33.198037893827376
875,2340.576,465.521,-112.038,292.947,3.134813,0.041594,-0.033021,0.0,0,0,-2.973428258372825,-2.0370224024490247,-0.2351004532534451,0.0426137613190032,-0.1313559068626346,0.0319782459997101,0.9998515190338974,0.01326644494669887,-0.010532078631171405,0.003164908180453347,16.200115863783186
1000,2341.584,497.014,-112.08200000000001,292.929,3.134757,0.041579,-0.032921,0.0,0,0,-3.011316222488389,-1.827211506231047,-0.3672367383885184,0.0235346553528785,-0.1349385280550528,0.0320275549029329,0.9998518217595563,0.013261901607346468,-0.010500374295087737,0.003193529319856512,31.243091151760805
1125,2342.584,516.454,-112.057,293.01500000000004,3.134771,0.041702,-0.032739,0.0,0,0,-2.982546695954498,-1.986441671297436,-0.2629744539582232,0.0391541618495184,-0.1326431059852317,0.0312980329274375,0.999851931721697,0.013301075343831561,-0.010442278684036771,0.0031866664358800104,19.440206300345626
1250,2342.584,516.454,-112.057,293.01500000000004,3.134771,0.041702,-0.032739,0.0,0,0,-2.982546695954498,-1.986441671297436,-0.2629744539582232,0.0391541618495184,-0.1326431059852317,0.0312980329274375,0.999851931721697,0.013301075343831561,-0.010442278684036771,0.0031866664358800104,19.440206300345626
1375,2343.584,551.5640000000001,-112.089,293.00100000000003,3.134685,0.041707,-0.03249,0.0,0,0,-3.1315863348658093,-2.0527982154473907,-0.2317570186611025,0.0475606231926981,-0.1467683222197259,0.0315975996941823,0.9998525867812721,0.013303043794475845,-0.01036314990007721,0.0032309219658844795,35.11001737396336
1500,2345.584,566.247,-112.081,292.974,3.134715,0.041675,-0.032764,0.0,0,0,-3.042332718275904,-2.0655003008206414,-0.129985319053797,0.0451031984728425,-0.1362291899098845,0.0315271062932452,0.9998518680721392,0.013292700166332952,-0.010450438590275534,0.0032147112175817897,1.9113947786890813
1625,2346.584,573.275,-112.072,293.097,3.134659,0.041754,-0.032227,0.0,0,0,-3.049704472470838,-1.870015986682392,-0.2967931741189077,0.0303618450739658,-0.1363644527139859,0.0313056808358898,0.9998532051593949,0.013318153817759882,-0.010279353908247059,0.003244964499111344,7.029082016878184
1750,2348.584,574.41,-114.392,293.07,3.134789,0.041472,-0.032335,0.0,0,0,-2.9122049058940407,-1.9958243521427492,-0.0416947485142588,0.0368326962277653,-0.1269640240457543,0.0315529038522916,0.9998542604850065,0.013227670471867226,-0.010313385530184866,0.003181289482955906,2.3285061734940644
1875,2349.584,574.335,-149.93300000000002,293.065,3.134716,0.041821,-0.032651,0.0,0,0,-3.2377906687336515,-1.789456192140525,-0.2968056056203924,0.0215972733565972,-0.15540143652234,0.0322046303383201,0.9998516269421407,0.013339261001745376,-0.010414390162071407,0.0032138286565367743,35.54107948557559
2000,2349.584,574.335,-149.93300000000002,293.065,3.134716,0.041821,-0.032651,0.0,0,0,-3.2377906687336515,-1.789456192140525,-0.2968056056203924,0.0215972733565972,-0.15540143652234,0.0322046303383201,0.9998516269421407,0.013339261001745376,-0.010414390162071407,0.0032138286565367743,35.54107948557559
2125,2350.584,574.323,-165.997,293.037,3.134716,0.041799,-0.032834,0.0,0,0,-3.060706820990986,-2.371898126907042,-0.2584739846777593,0.068848191707207,-0.1453267280782959,0.0329203172092479,0.9998511136018233,0.013332237018422918,-0.010472754617643918,0.003213019762901541,16.064028884436176
2250,2350.584,574.323,-165.997,293.037,3.134716,0.041799,-0.032834,0.0,0,0,-3.060706820990986,-2.371898126907042,-0.2584739846777593,0.068848191707207,-0.1453267280782959,0.0329203172092479,0.9998511136018233,0.013332237018422918,-0.010472754617643918,0.003213019762901541,16.064028884436176
2375,2351.584,574.309,-203.179,293.134,3.134661,0.041699,-0.032382,0.0,0,0,-2.997414126105835,-1.708064137725248,-0.277287611358339,0.0166137231334319,-0.1365253028261658,0.0322362198116001,0.9998529340810951,0.013300598533062294,-0.01032878442402991,0.0032435320885250115,37.18212916173574
