,bolt1,nut1,jig1,bin1
x,616.4754358085597,565.9232659097936,551.6657146132204,493.4993742569396
y,202.3188071419955,-131.87213892729397,-107.24873456583971,-345.41816639265363
z,23.474856312924587,156.34324788283632,158.6663102355341,58.844847087168446
rx,0.26893319909877733,-0.24170841831316017,0.020518103261438877,-0.03211190458356009
ry,0.48305573113100303,-0.18598567549080272,-0.014676258103407329,0.030366036702935053
rz,0.6034807418979353,0.031104391581532925,-0.008337219950084341,-0.18396222655416045
qx,0.13074484214398843,-0.12038151425227014,0.010258749891441024,-0.01603201597209787
qy,0.23484287371405846,-0.09262911652421807,-0.007337913222614907,0.015160383407466907
qz,0.293388821464926,0.015491366765841055,-0.004168487367864515,-0.09184398722612343
qw,0.917429893974405,0.9882753438966286,0.9999117645038816,0.9955289143210341
