,bolt1,nut1,jig1,bin1
x,467.5979666249792,542.9623704354764,681.7389667976322,544.3822510782329
y,161.7030545076286,274.8703579940897,6.221990900760797,-210.02470647644537
z,19.98357520893566,2.541136395057549,83.87293187282067,64.37441747339544
rx,-0.6288402102365035,-0.07073112654036558,-0.027228490894399143,-0.05076324145076218
ry,0.24105355562236722,-0.8789284823087873,0.03742004137983437,0.0015412084507406268
rz,0.9063261024528856,0.12699768549910662,0.0003948817082272165,0.006026155203894803
qx,-0.29798107073708113,-0.03420762070022667,-0.013613030518286976,-0.025378854645833275
qy,0.1142251965444749,-0.42507526199637824,0.018708351016399134,0.0007705202452096168
qz,0.42947002759938835,0.06141975771983318,0.00019742323458389426,0.0030127492378755837
qw,0.8448167738335569,0.9024236664041878,0.9997322861778656,0.9996730682465378
