,bolt1,nut1,jig1,bin1
x,534.8958729359821,565.3522931061149,551.6747572294443,497.3040322603661
y,-131.94813197051516,-131.0352930945962,-106.8756639288282,222.8507195834272
z,159.22313069637113,156.0300902660252,158.80843867315463,55.874457744238356
rx,2.327068402482404,-0.06272879935571297,0.014471035648384159,0.019574772950934165
ry,-0.10441204492564841,0.020021141261836142,-0.01799417535279669,-0.0017544934588736186
rz,1.097690676608325,-0.06909748101969967,-0.003644635326808497,0.023951577115351945
qx,0.8676747322606979,-0.031352495355431345,0.007235353071194067,0.00978699501405533
qy,-0.03893125489092235,0.010006771130156886,-0.00899688281239219,-0.0008772116426192997
qz,0.4092868361390569,-0.034535627574463344,-0.0018222761691662865,0.011975309567793701
qw,0.2794802357094776,0.9988614398376655,0.9999316902044652,0.9998800113959097
