,bolt1,nut1,jig1,bin1
x,393.84057715371137,409.26247432399146,551.8979013723233,376.39410062732975
y,139.7934119893959,64.24571139286826,-107.22065595292462,-234.8306258675004
z,15.253398050254397,17.367802219654607,159.069396375473,63.181478025915794
rx,-0.04545450248428776,-0.05353519175582201,0.021916990946976415,0.010763224742746283
ry,-0.045045539710427344,-0.9680920686192916,-0.019944322148503234,-0.03414743830779374
rz,-0.5119193456206889,0.26058718695483046,-0.007667880082025524,0.08918577599223335
qx,-0.022476046424188892,-0.025657465893234966,0.010958067673965611,0.005379541587262249
qy,-0.02227382517461677,-0.4639712386835621,-0.009971771779411177,-0.017067149378168354
qz,-0.25313054480330627,0.12488993953739776,-0.0038337903710399836,0.04457572915271644
qw,0.9669144901886669,0.8766269942915993,0.9998828864281173,0.9988457224791613
