,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,6041.792,315.00800000000004,-112.008,292.948,3.134983,0.04123,-0.033055,40.7,0,0,6.740284736007956,-3.5035957632196606,0.0376708635987078,-0.0668736084250183,-0.6575151026252308,0.0903309144075484,0.999853211917059,0.01314965597176774,-0.010542369103729871,0.0030821454614353982
250,6044.6,319.86199999999997,-112.02299999999998,292.856,3.134969,0.04116,-0.033515,40.6,0,0,6.913457495853466,-3.093104769735516,0.2213133268476854,-0.1061499846723159,-0.6457967050933201,0.0905915941600119,0.9998519312313302,0.013127372388524912,-0.010689112866895346,0.0030871626570337933
500,6047.2,329.42,-112.04799999999999,292.923,3.134894,0.041096,-0.033136,40.7,0,0,6.691842867220406,-4.080449959167981,0.0437551436117965,-0.017069989632224,-0.6606470559834453,0.0898818004144524,0.9998533526950427,0.013107292744939852,-0.010568504292299176,0.0031270910451290236
750,6050.384,348.61199999999997,-112.05599999999998,292.911,3.134905,0.041056,-0.033767,40.7,0,0,6.720072351032195,-3.845030342500465,0.0398422079491034,-0.0365560208535402,-0.6588024682463304,0.0901103849271652,0.9998514007840515,0.013094463503866952,-0.010769698683141935,0.0031184877730133956
1000,6051.8,354.668,-112.05900000000003,292.81800000000004,3.134913,0.041073,-0.033735,40.6,0,0,6.7453592310304575,-3.5084203519389,0.0744829571128443,-0.0662371498051079,-0.657331001519521,0.0901532670251305,0.9998514526364966,0.013099852759594547,-0.010759465654929566,0.003114549274776662
1250,6054.2,354.661,-159.99099999999999,292.822,3.135059,0.040933,-0.033936,40.7,0,0,6.864418773293098,-3.3480534412926235,0.0255267272181932,-0.0795024742511299,-0.6486639760050048,0.0902120202457656,0.9998515833109787,0.013054594781045042,-0.01082307010210697,0.003041390997063292
1500,6056.6,354.648,-212.874,292.822,3.135007,0.040954,-0.03395,40.6,0,0,7.150867261179945,-3.594931034738193,-0.0086330877028464,-0.0597731189191047,-0.6206445725343777,0.0901434773449533,0.9998513640284868,0.013061506006979457,-0.01082771228541663,0.003067174248113021
1750,6057.792,354.618,-252.631,292.842,3.135013,0.041033,-0.033802,40.6,0,0,6.845865034893311,-3.328487168861096,0.2971407578176709,-0.0801468308357759,-0.6525727341884223,0.0909379333365142,0.9998515534448149,0.013086679000215021,-0.010780491886171329,0.003064457770635426
2000,6059.0,354.586,-261.825,292.812,3.13511,0.040929,-0.033906,40.6,0,0,6.733741906326629,-3.4740580976652096,0.043409681648232,-0.0677472871530059,-0.6590469794339844,0.0903918789130562,0.9998517847676106,0.013053109364186116,-0.010813328595912297,0.003016083159812636
2250,6060.0,354.643,-263.033,292.782,3.135141,0.040612,-0.033984,40.6,0,0,6.732025630600587,-3.4988260967398093,0.0346988874249336,-0.0663720774222237,-0.6585110352002663,0.0906517909189647,0.9998528743734562,0.012951897517226436,-0.010838109061987176,0.00300222414242773
2500,6061.0,354.531,-271.67,292.79900000000004,3.135065,0.040733,-0.034109,40.7,0,0,6.418444724971185,-3.501371111350243,0.0540124219573387,-0.0672964160056261,-0.6832051087253683,0.0892872394143909,0.9998518238195695,0.012990787859148862,-0.010878226084199753,0.003038755130019777
