individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,,,,,,,,,,,535.5838296510325,160.75171593534793,6.501757540075886,0.055083107079994524,-0.28909698858389865,-0.16208164385596976,0.027412197168501795,-0.14386958310781495,-0.08066019174122399,0.9859229422074769,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,535.6072303143271,-112.77908108369434,194.9174542275592,-0.03616549001107736,-1.0706050182792102,0.3098731364397758,-0.01716027075515671,-0.5079945544737126,0.14703262473223608,0.8485449104184252,540.9113915880064,-111.32539385735792,139.16438615226502,0.0734876662650067,-0.20659774093244246,-0.032824072536817885,0.0366686150111092,-0.10308740785287364,-0.016378439269099952,0.9938612306265149,,,,,,,,,,
115,,,,,,,,,,,556.8353163889449,-132.69275504079155,154.521559888788,0.0012228294046881904,-0.24111376708503154,0.024158108445896265,0.0006099198476250416,-0.12026213265480076,0.012049522006700055,0.9926688553926273,541.3366585630351,-109.94271441323659,138.51563509611896,0.06813996003260321,-0.2047277263252023,-0.03673059655723602,0.0340020147300597,-0.1021596602467983,-0.01832866183932961,0.994017769945656,,,,,,,,,,
