individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,,,,,,,,,,,496.3034468159924,178.12691888263618,-7.0723906258331795,-0.5841099112068164,0.17774800825581863,0.7294682026543927,-0.2811671231051874,0.08556077402574709,0.3511367843652743,0.8890035778884594,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,534.3526540419607,-113.26815726965748,200.67284552890993,0.10076862592222147,-0.1332419472868425,0.030456999220722817,0.05032379936572542,-0.06654095916259771,0.015210209567100163,0.996397744626133,539.3064966476419,-109.58753767716918,134.31264539324212,0.09954223557592745,-0.23915558710817725,-0.044402059224466876,0.04962799269352069,-0.11923392779908125,-0.022137186873689357,0.9913779691722703,,,,,,,,,,
115,,,,,,,,,,,555.9919483741282,-132.46288335920428,147.08523602438032,0.041765719986214325,-1.0671912572385882,0.3545157729404083,0.019798318455755363,-0.5058835899628081,0.1680520812900909,0.8458417806934903,540.36974166578,-108.53420337570398,135.12596048534934,0.08634166042078642,-0.22706660922312327,-0.046547167264361325,0.04306086332287611,-0.11324410692699502,-0.023214300001522487,0.99236214688572,,,,,,,,,,
