,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,458.008,312.45099999999996,-110.333,289.037,3.133995,0.051794,-0.058529,0.0,0,0,-2.945810668451374,-1.8413406187455548,-0.0577542844367414,0.0350949881384024,-0.1452550151399272,0.0367837315582101,0.9996837128029704,0.016521282969793202,-0.018669617541395265,0.003311638017409966
125,458.608,313.769,-110.334,289.055,3.133996,0.051774,-0.058488,0.0,0,0,-3.2077738258051194,-1.6349598256113842,-0.0958712193845436,0.0105000138780173,-0.1682538370785596,0.0378558776628075,0.9996840621944183,0.016514903859498803,-0.018656539902931316,0.0033116859495143118
250,459.608,347.80699999999996,-110.32300000000001,289.094,3.134028,0.051702,-0.058079,0.0,0,0,-3.113456730464593,-1.5995633852153397,-0.1446587301591762,0.0137650703868461,-0.1585763549430723,0.0376766709896878,0.999686910470675,0.016491815850131153,-0.01852594044253157,0.003300087011252361
375,460.808,362.45500000000004,-110.317,289.036,3.133992,0.051968,-0.058553,0.0,0,0,-2.9474407500441715,-1.824429392170403,-0.0660461765005245,0.0331254463336972,-0.1455086153093506,0.0376187016388146,0.9996826516058135,0.016576783871385413,-0.018677271128795223,0.0033114736949434067
500,461.616,363.51099999999997,-110.32000000000001,289.09000000000003,3.134032,0.051843,-0.058419,0.0,0,0,-2.8459092386055502,-1.6740721938060794,0.0617214029376051,0.022154322980517,-0.1380274935333935,0.0373671173945186,0.9996841751309874,0.016536725435897202,-0.018634318292530885,0.0032937647620720537
625,462.416,387.442,-110.311,289.101,3.134035,0.051846,-0.058269,0.0,0,0,-3.0355643460835604,-1.1287883511939287,0.1132998839252105,-0.0283462070166597,-0.1550364539573205,0.0372058538130599,0.9996850504992584,0.0165376810176608,-0.018586470223702446,0.0032936362089173534
750,463.416,412.39799999999997,-110.346,289.025,3.133985,0.051761,-0.058601,0.0,0,0,-2.941790745001317,-1.8571087081261817,-0.0281250168741264,0.035832580645951,-0.1455357406557902,0.0373553958347218,0.9996834404747538,0.016510804794028604,-0.018692638699694175,0.0033162364294057767
875,463.816,412.44399999999996,-110.344,289.053,3.13401,0.051798,-0.058545,0.0,0,0,-2.930747914381466,-1.809552771137472,-0.0811117367543998,0.0329398180482315,-0.1446065005829467,0.0373460576776446,0.9996836248320101,0.01652247835809345,-0.0186746302072393,0.0033039579691414365
1000,465.016,432.505,-110.363,289.106,3.133963,0.051788,-0.058434,0.0,0,0,-2.7186694720906512,-1.1187804355505226,-0.1014666295078008,-0.0242847595552558,-0.1266847396525874,0.0372158662522349,0.9996842470023533,0.016519546588060506,-0.01863951466221379,0.003328568614226702
1125,465.816,460.098,-110.416,289.03200000000004,3.133933,0.051673,-0.05875,0.0,0,0,-2.93536179308269,-1.8961549540303504,-0.0384267910739088,0.0391858855497996,-0.1443264975128911,0.0377172883036162,0.9996829195132644,0.016482999317473893,-0.0187404681342595,0.0033415596725671053
1250,467.016,462.399,-110.395,289.062,3.13398,0.051702,-0.058593,0.0,0,0,-2.947244093498114,-1.8107096912738307,-0.0748757454360441,0.032365012219439,-0.1446679642291141,0.0374509594335645,0.9996837874751348,0.016492016917797628,-0.01869012315315687,0.0033192971955848605
1375,468.208,467.36699999999996,-110.425,289.07899999999995,3.133993,0.051574,-0.058427,0.0,0,0,-2.9788245234003363,-1.7978180639219572,-0.0545904860825645,0.030597481248201,-0.1479423748352114,0.0374270504387918,0.9996854632416867,0.01645114653454132,-0.018637126043619764,0.0033154025075880027
1500,469.208,470.45300000000003,-110.429,289.054,3.133955,0.051492,-0.058475,0.0,0,0,-3.0237629483998325,-1.7921155955490624,-0.1747528373288108,0.0334420941848537,-0.1520036385206879,0.0375511878477873,0.9996855363109993,0.01642519041777115,-0.018652664679545714,0.00333462301950746
