,bolt1,nut1,jig1,bin1
x,666.1326559106469,698.1108293528505,684.7660042434818,381.12377557090144
y,-16.58844248510833,-14.699330406685306,9.639061699567671,-297.31878827512924
z,66.94423616409586,68.47349602104961,71.37717015133423,27.85742102495803
rx,0.5809937550302352,-0.2153484415324643,-0.021745425535158017,-0.014890642494698184
ry,-0.9240840883200572,0.14844469408239966,0.0023215388434690352,0.0019382164855041163
rz,0.7081863437053277,0.0701448032674095,-0.017579722392274833,0.030689942538916614
qx,0.27043391249163473,-0.10734552778586232,-0.010872356100937028,-0.0074449591120559055
qy,-0.4301314313828611,0.0739957713178242,0.0011607313440495264,0.0009690611059951662
qz,0.329637972944151,0.03496533745307104,-0.00878957285500827,0.015344224900633512
qw,0.7957331572231168,0.9908476112239701,0.9999015891499462,0.9998540834874815
