,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,2278.296,315.09999999999997,-112.01,292.965,3.134934,0.041395,-0.032754,0.0,0,0,-3.0000919777855124,-1.9217983955618687,-0.2553027150869866,0.0377487775291537,-0.1330856461732935,0.0307753455499032,0.9998534442008373,0.013202489533334248,-0.010446535624467445,0.003107134257127446
125,2278.896,314.99899999999997,-112.01300000000003,292.954,3.134921,0.04142,-0.033206,0.0,0,0,-3.0181098036909906,-1.9649984400040967,-0.2363306479195485,0.0404673199151119,-0.1344201437300647,0.031044458385084,0.9998518092670082,0.013210496194270758,-0.010590722757772932,0.0031110910078636033
250,2279.296,315.03,-112.02299999999998,292.938,3.134909,0.041344,-0.033207,0.0,0,0,-3.141028579792562,-2.3219630955119253,-0.3183396182999242,0.0667753087103576,-0.1442829561951687,0.0298473962689981,0.9998521044460013,0.013186311119785446,-0.010591085365584252,0.0031175863634928394
375,2279.896,323.49,-112.04799999999999,292.967,3.134933,0.041089,-0.033262,0.0,0,0,-3.078846480026274,-2.189281634209753,-0.1937537320082513,0.0558848939677129,-0.1399147370675903,0.0312751581752469,0.9998530227250453,0.013104892784231555,-0.010608555666701793,0.0031069727018958036
500,2280.496,348.34999999999997,-112.05300000000001,292.962,3.134917,0.041262,-0.033244,0.0,0,0,-3.14576714509776,-1.4524052809538772,-0.0450804916026826,-0.0060415351439124,-0.1486630959756359,0.0317663820818644,0.9998523360010043,0.013160127393507847,-0.010602861593470382,0.0031139310125910726
625,2281.696,365.094,-112.02699999999999,292.982,3.13489,0.041345,-0.033053,0.0,0,0,-3.085349591563277,-2.0886259844380426,-0.3510267754840967,0.0490381496710811,-0.1430591906535886,0.0312220220796011,0.9998525852607271,0.013186716324210661,-0.010542037360361228,0.0031278919927432004
750,2282.096,370.19,-112.05100000000002,292.97499999999997,3.134863,0.041288,-0.032985,0.0,0,0,-2.8900399785051416,-2.257391142943546,-0.1898239466584167,0.0604065455435992,-0.1249760738296444,0.0313528907415322,0.9998530061084229,0.01316865550941287,-0.010520444244768057,0.003142123631723686
875,2282.696,392.666,-112.03399999999996,293.041,3.134865,0.041408,-0.032947,0.0,0,0,-3.0487996747204256,-0.947573440978874,-0.2535227275188556,-0.0489583602783969,-0.1406178338304872,0.0315992369956022,0.9998526340305168,0.013206915726813002,-0.010508313670095342,0.003140532284966204
1000,2283.096,407.494,-112.04799999999999,292.991,3.134851,0.041383,-0.033396,0.0,0,0,-3.0614968182300424,-2.079080929433731,-0.3471985833890408,0.0526958874185426,-0.1399098946187036,0.0306198343184364,0.999851208054047,0.013198982198165283,-0.010651552799215324,0.0031453210902890653
1125,2284.296,414.948,-112.05599999999998,292.95500000000004,3.134869,0.041288,-0.033263,0.0,0,0,-3.005001430200508,-1.85845025255734,-0.2562234408417121,0.0266885771328157,-0.1342093023439047,0.0314182745745795,0.9998520840647617,0.01316861816135407,-0.010609081231862055,0.0031376555720591987
1250,2285.096,427.85499999999996,-112.05900000000003,292.89300000000003,3.134891,0.041206,-0.033677,0.0,0,0,-3.168826760375493,-1.8708191318955136,-0.5614481380258339,0.0291760440577068,-0.1488434118714334,0.0312822969850401,0.9998510603863021,0.01314235895100594,-0.010741038256395356,0.003124986842371215
1375,2285.896,459.13900000000007,-112.112,292.96,3.134789,0.041223,-0.033249,0.0,0,0,-3.003418510010932,-2.0389150921789976,-0.2488128313252989,0.0485335835779405,-0.1344134413877103,0.0309073664610665,0.999852269027061,0.013148224676717488,-0.01060488858831671,0.003178151556721502
1500,2286.496,464.9099999999999,-112.06700000000002,293.008,3.134853,0.041391,-0.033004,0.0,0,0,-2.8804096116077003,-1.9224648320216544,-0.140914735162411,0.0372813810197908,-0.1244896832813595,0.0304091762091806,0.9998524950786418,0.013201542344664984,-0.010526532423553989,0.003146343889744053
1625,2286.896,465.038,-110.904,292.962,3.134772,0.041876,-0.033151,0.0,0,0,-3.1143735712279432,-1.8278025368552788,-0.4149420407645205,0.0297999229411901,-0.1416597119622407,0.0310497663287822,0.9998498237147878,0.013356541151280047,-0.010573662615963436,0.003182842262150527
1750,2287.496,464.931,-95.46500000000002,292.952,3.134797,0.041561,-0.03327,0.0,0,0,-2.628161880298094,-1.8073224825403864,-0.2240708271671778,0.0295584686586489,-0.0993742150004889,0.0316435658640597,0.999850795777472,0.013255977635332533,-0.010611543897584596,0.003171809609207631
1875,2288.904,464.962,-62.137,292.875,3.134822,0.041222,-0.033581,0.0,0,0,-3.241684065487909,-1.9430648106571324,-0.2559495720978141,0.0397577817438123,-0.1472905918985905,0.0302102256829712,0.9998512056773141,0.013147753333500352,-0.010710657044594521,0.0031598913867106394
2000,2289.504,464.914,-57.757000000000005,292.95,3.134893,0.041188,-0.033419,0.0,0,0,-3.1611220627178143,-1.647076356987656,-0.266560309096158,0.0169434321694703,-0.1424296007099289,0.0302085613895257,0.9998520147772548,0.0131366221381864,-0.010658754375935981,0.0031254855328745387
2125,2290.088,464.95399999999995,-37.10800000000003,292.937,3.134753,0.041492,-0.033313,0.0,0,0,-3.091531405488018,-2.120476343370836,-0.1049003841125126,0.0515569014425626,-0.1376893534630063,0.031365088213817,0.9998508668437294,0.013234156620020787,-0.010625408741028452,0.0031940349850760603
2250,2290.504,464.96999999999997,-20.62999999999998,292.89300000000003,3.134706,0.041304,-0.033505,0.0,0,0,-2.93484562109365,-1.796602352933516,-0.237068025409757,0.0245829607105894,-0.1242968981935579,0.0296098641591993,0.9998509256956369,0.01317439103856393,-0.010686809310165711,0.0032177496964561573
2375,2291.104,464.94,-12.185999999999918,292.937,3.134775,0.041556,-0.033407,0.0,0,0,-3.0338194860539907,-1.9015992721494512,-0.2870109161959392,0.0366682073302691,-0.1320655794166773,0.0300424213927842,0.9998503175792195,0.013254469554376964,-0.01065531004916429,0.0031821127136475056
2500,2291.504,464.931,-11.539999999999996,292.947,3.134814,0.041234,-0.033358,0.0,0,0,-3.0078381563426024,-2.0682522135428,-0.191422902664211,0.0527877781445821,-0.1290255359726363,0.029546292446984,0.9998518976350403,0.013151623396821391,-0.010639565729038365,0.0031650021697132657
2625,2292.104,464.951,1.90499999999999,292.951,3.134723,0.041037,-0.033246,0.0,0,0,-3.041892368976158,-1.9740704843218104,-0.2681298789196296,0.0454087754988409,-0.1344747766794379,0.0303606989402462,0.9998529419937697,0.013089183695209537,-0.010604162125178162,0.003212382639013681
2750,2292.904,464.883,32.75599999999995,292.907,3.134677,0.04108,-0.033599,0.0,0,0,-3.1240900101715225,-2.1787865985699697,-0.2982717791737382,0.0602544216056629,-0.1408201790814444,0.0299973470778261,0.9998514909383895,0.013103072261591558,-0.010716896906456054,0.0032332160898490775
2875,2293.504,464.95300000000003,37.700999999999986,292.911,3.134729,0.041138,-0.03341,0.0,0,0,-2.656173970127785,-1.9270171242427805,-0.2794154547842556,0.0389067717798225,-0.1022621312336383,0.028546622398834,0.9998519789714232,0.013121360956856688,-0.010656440992964703,0.0032078495806476632
3000,2293.904,464.944,40.60900000000001,292.917,3.134705,0.041354,-0.033383,0.0,0,0,-3.122328861983957,-2.168823568692903,-0.089978880046403,0.0565843720393481,-0.1379588298548358,0.0301494475858647,0.9998511278022969,0.0131903459940046,-0.010647901540790627,0.003218570771438085
3125,2295.104,464.948,82.366,292.988,3.134717,0.040952,-0.03313,0.0,0,0,-2.8955081109444896,-1.3398466171338592,-0.4145461271726004,-0.0092033138311596,-0.1191292830095579,0.0290614323434705,0.9998536741174587,0.013062106615193069,-0.010567190666178608,0.003216551883090056
3250,2295.904,464.93000000000006,88.94800000000002,292.942,3.134746,0.041193,-0.033447,0.0,0,0,-3.628039672221541,-2.535778985925081,0.0426851710584907,0.0840075846385047,-0.178687708038451,0.0300919049396958,0.9998516534118457,0.013138828204579945,-0.010668181170552895,0.0031987925098530454
3375,2296.304,464.971,97.19200000000001,292.965,3.134686,0.040923,-0.033223,0.0,0,0,-2.9689113328347685,-1.757348431530185,-0.2520654837606758,0.0254812566273766,-0.1261872152783371,0.0302374318214977,0.9998534292457296,0.013052982622509238,-0.010596956275630438,0.003231746881125764
3500,2297.304,464.945,133.94700000000003,292.935,3.134598,0.040834,-0.033349,0.0,0,0,-3.152557489721844,-2.271994591254284,-0.1711882860318997,0.065993654019099,-0.1431207936356322,0.0304282606454344,0.9998532219303633,0.01302495773439033,-0.010637442216882575,0.0032756517781056178
3625,2297.704,464.951,137.49999999999994,292.906,3.134576,0.041068,-0.033335,0.0,0,0,-3.063998474761375,-1.876966249079424,-0.2647209586235635,0.0343896463032958,-0.1357730893017137,0.02989565084293,0.9998522612819509,0.01309967685145524,-0.010633041001345583,0.003285196313844603
3750,2298.704,464.997,136.24599999999998,292.921,3.134688,0.04047,-0.033389,0.0,0,1,-3.097393465141759,-2.2798524329388425,-0.1757808439237316,0.0668380725967866,-0.1370230412858067,0.0306759077175958,0.9998547389351397,0.012908500394522548,-0.010649911531324769,0.0032328054199855967
3875,2299.304,465.011,119.95299999999997,292.925,3.134609,0.040742,-0.03331,0.0,0,1,-2.9563109140369983,-1.9937706873264072,-0.3660202434915319,0.0437036835531689,-0.1302175568677845,0.0307973652370653,0.9998537522563232,0.01299557347485033,-0.010624970606432292,0.0032709583646681143
4000,2299.704,464.9409999999999,102.03300000000004,292.883,3.134594,0.040719,-0.03347,0.0,0,1,-3.226443089450836,-2.192288166104433,-0.2114746592565351,0.0613455521047517,-0.1463684758013086,0.0306982280990501,0.9998532804739864,0.012988293133854098,-0.010676052240725377,0.0032777546323644953
