,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1891.624,315.0,-112.038,292.918,3.134911,0.041231,-0.033225,40.6,0,0,6.789415217418981,-3.6438986410947134,0.3078569837259057,-0.0635010021413367,-0.6636927881376616,0.096799628494879,0.9998525194364746,0.013150267815859935,-0.010596823947562424,0.0031172351739439156
125,1893.224,350.24300000000005,-112.039,292.978,3.134879,0.041199,-0.03307,40.6,0,0,6.809995286944295,-4.240053065009542,0.3263014121709401,-0.0120982034477706,-0.6592192579322308,0.0975073230541535,0.9998531200358449,0.013140203718343443,-0.010547502050186112,0.003134262485475179
250,1894.424,365.329,-112.028,292.96299999999997,3.134841,0.041417,-0.033016,40.6,0,0,6.802982146894856,-3.787918084641137,0.2978533037847492,-0.0513700650567202,-0.6612014465557281,0.0968925981434676,0.9998523260504413,0.013209883304458225,-0.010530398319047557,0.003152108159148611
375,1895.824,408.806,-112.04400000000001,292.918,3.134849,0.041352,-0.033393,40.6,0,0,6.751093266976969,-3.691219082708779,0.2471324866505367,-0.0596954788028963,-0.6668872174954429,0.0976648857572572,0.9998513446581949,0.013189105058746266,-0.01065060420842315,0.003146541425859359
500,1896.824,418.668,-112.027,293.036,3.134815,0.041484,-0.032747,40.6,0,0,6.773099666152992,-3.80785016086502,0.312773079365707,-0.0517860057250317,-0.6644627909261916,0.0971556516761246,0.9998528967760985,0.013231370135034975,-0.010444693805129454,0.0031660739270746134
625,1898.824,464.93600000000004,-112.054,292.95799999999997,3.134754,0.041578,-0.033006,40.6,0,0,6.790738140814287,-3.638606628935777,0.3163912326199671,-0.0626258114092223,-0.6620500220960371,0.096793575383161,0.999851537323624,0.013261591569495287,-0.010527492696684822,0.0031945888860756117
750,1900.024,464.98499999999996,-112.042,292.956,3.134777,0.041577,-0.032967,40.6,0,0,6.818492548946868,-3.668861773320778,0.4289615479641676,-0.0623389588417767,-0.6604528678551027,0.0971454927138153,0.9998517105005805,0.013261177610873958,-0.010514978047903452,0.0031833023871821837
875,1902.032,478.103,-112.04899999999999,292.89300000000003,3.13475,0.041623,-0.033358,40.7,0,0,6.813471612455625,-3.622717660609014,0.3198841695486936,-0.0628286019221388,-0.6608567526689385,0.0967796393512453,0.9998501589622646,0.01327594327027238,-0.010639764447775172,0.003194427321875964
1000,1903.232,484.8,-112.03200000000001,293.034,3.134769,0.041533,-0.032716,40.6,0,0,6.746395342156086,-3.58737834072876,0.330639850622883,-0.0686038084195571,-0.6659885371076995,0.0965663756950669,0.9998527163857899,0.013247190740259015,-0.010434957558045745,0.0031889079965565317
1125,1904.032,489.844,-112.051,293.047,3.13474,0.041583,-0.032625,40.6,0,0,6.743863663546028,-3.6620185378961394,0.2998943493619806,-0.0619976222957724,-0.6663388445178303,0.0972789508931546,0.999852758018795,0.013263261781422241,-0.01040602928165117,0.0032035486130442435
1250,1905.432,498.889,-112.053,292.985,3.13473,0.041561,-0.032894,40.6,0,0,6.721581220128174,-3.4096531547750857,0.2148573392802866,-0.0812890034698736,-0.6693604030585004,0.0971780101860849,0.9998519417602254,0.013256276155042613,-0.01049185409022814,0.0032072883496023588
1375,1907.432,504.71299999999997,-112.048,293.016,3.134724,0.041541,-0.032686,40.5,0,0,6.788932859569725,-3.619075132077112,0.3129487421521918,-0.0637538697156079,-0.6631057230604849,0.0968411658332162,0.9998527059791186,0.013249932453089513,-0.010425538435802793,0.0032115081420329653
1500,1909.216,504.75899999999996,-111.101,293.0,3.13472,0.041725,-0.032705,40.6,0,0,6.61618380912358,-3.4006870366078155,0.4204268930907217,-0.0817227655593824,-0.6770716487852161,0.0960178258944026,0.9998518610071482,0.013308626895073006,-0.01043160317803146,0.003212187081447757
