,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,7721.736,315.02599999999995,-112.02900000000001,292.923,3.134948,0.041137,-0.033187,40.6,0,0,6.733945987892054,-3.5091849714758583,0.0206524445752516,-0.0655455076138826,-0.6576692246326509,0.0873078560588116,0.9998530998228493,0.013120140100382064,-0.010584585397850586,0.003099556474935053
125,7723.136,319.992,-112.03299999999999,292.937,3.134923,0.041043,-0.033063,40.6,0,0,6.702654797046246,-3.4973541657416605,0.0038314032602264,-0.0664549943447534,-0.6589634703328868,0.087156758136678,0.9998538654067477,0.01309027436970195,-0.010545129290876778,0.0031133256093720365
250,7724.336,328.05600000000004,-112.038,292.939,3.134942,0.041153,-0.033121,40.7,0,0,6.7510119486991655,-2.8470279815988118,0.0593798032569522,-0.1242605425204364,-0.6582989983125452,0.086951589841496,0.999853244818602,0.01312527012749197,-0.010563557259316732,0.003102799997165623
375,7724.936,330.874,-112.03399999999999,292.90099999999995,3.134952,0.041208,-0.033245,40.6,0,0,6.724927670435318,-3.025099090555152,0.1650191847800291,-0.1065946907965681,-0.6597561066224682,0.0876855369208592,0.9998526155198152,0.013142761541593155,-0.010603065119643379,0.0030967833817823393
500,7725.536,334.976,-112.04400000000001,292.85499999999996,3.134926,0.041076,-0.033405,40.7,0,0,6.86796474183937,-3.831059837818677,-0.0101714424658026,-0.0423494786904969,-0.6454600968178247,0.0872048964124106,0.9998525828181167,0.013100770063419986,-0.010654183074509315,0.0031097972122013646
625,7726.128,339.68399999999997,-112.05199999999999,292.782,3.134909,0.041244,-0.034033,40.6,0,0,6.737529946171079,-3.4950522471388608,0.0787175055130852,-0.067337201699132,-0.6563883969373322,0.0868368306472896,0.9998497117127361,0.013154385505250738,-0.010854504943754204,0.003113816366443429
750,7726.736,344.354,-112.074,292.744,3.134871,0.041056,-0.034492,40.6,0,0,6.862128712698357,-3.5650584249258275,0.2288821732809033,-0.0604049070887902,-0.6473590135140352,0.0870526154329909,0.9998488401511619,0.013094571987570176,-0.01100102243265955,0.003131539282032992
875,7727.136,344.704,-112.04899999999999,292.80699999999996,3.134919,0.041122,-0.033909,40.6,0,0,6.731257398781237,-3.475731061082613,0.0409703975553832,-0.0677387236870686,-0.6575831196141023,0.0870315113242118,0.9998506630648228,0.013115445396372808,-0.010814932103146869,0.0031102900978946797
1000,7727.936,344.792,-110.523,292.90099999999995,3.134788,0.041362,-0.033452,40.6,0,0,6.647222778978145,-3.68881285483964,0.2911538524002819,-0.048306121614982,-0.6600603213077633,0.0872555127303103,0.9998510012222404,0.013192546708917575,-0.010669626045808006,0.003176656459113499
1125,7728.536,344.755,-94.114,292.77799999999996,3.134872,0.04107,-0.033848,40.6,0,0,7.1663215089881245,-3.5785679864501923,0.1167650782818246,-0.0657277877046341,-0.6210112462178619,0.0875936506231863,0.9998510108381278,0.013099061465706385,-0.010795642378651807,0.003134456942417985
