,bolt1,nut1,jig1,bin1
x,331.5958390574414,567.1160057828245,551.9778758290684,350.285481049005
y,61.73912940071375,-131.23818259717268,-107.00433448062867,-181.63654427539507
z,29.13789523008139,157.6543298163347,159.0477479511959,63.658601416090704
rx,-1.2931365547969453,-0.08980234047458283,0.014606501026248017,0.03543455277851723
ry,2.594400773780999,-0.0027525821003253053,-0.00569904187089849,-0.02576674346787918
rz,-0.9847896795563869,-0.06595034871069007,-0.0034162342851005293,0.0795315933009133
qx,-0.42204486068927705,-0.04487793471043022,0.007303172155703797,0.017711190536367678
qy,0.8467423715467461,-0.0013755788449462659,-0.0028494903626092557,-0.012878946318690125
qz,-0.32140876504869714,-0.032958110311235786,-0.0017080988159637032,0.039752137170117316
qw,0.04002371225951432,0.9984477160691391,0.9999678127217758,0.9989695761442954
