,bolt1,nut1,jig1,bin1
x,667.6457481052432,697.9040006084706,684.2435949568686,352.4871283213531
y,-15.398511992397303,-15.94816661036809,8.550218962494057,-266.2478910669012
z,65.66322719542859,66.68952400199387,68.95235942220468,29.444090222055905
rx,-0.07401535088939522,0.2584628816864447,-0.009314774197177583,-0.02559104166493415
ry,-1.3692728466727226,0.07680135192838962,0.008125344982568148,0.023727780605947622
rz,-0.1760066915021274,-0.026983927539655665,-0.015061009285273664,0.007020303083703692
qx,-0.03412999801901868,0.1288364111730843,-0.004657313430669396,-0.012794845243058576
qy,-0.6313998242644546,0.03828329426311468,0.00406260823022454,0.011863263902631283
qz,-0.0811602993178855,-0.013450722056799381,-0.0075303855293663916,0.0035099662097160967
qw,0.7704429965731849,0.9908353276970672,0.9999525478440241,0.999841604976503
