,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,773.888,315.043,-111.97999999999999,292.938,3.135029,0.041322,-0.032961,0.0,0,0,-2.92959317106278,-2.8406850068067846,-0.0130327004334842,0.1166037327440747,-0.1394031231949477,0.0359433576807954,0.9998532163816888,0.013178804600316023,-0.01051223509101729,0.0030590380661044054,0.04220189569201314
250,774.88,321.912,-112.01899999999999,292.978,3.134993,0.041091,-0.033114,0.0,0,0,-3.014094589060237,-1.6794635741988633,0.0315732641680468,0.0204648802170775,-0.1470287012120268,0.0357540259377962,0.9998536097243619,0.013105287532439069,-0.01056115673381488,0.0030777472766592697,6.92462416968549
375,775.888,359.579,-112.027,292.978,3.135029,0.041237,-0.033046,0.0,0,0,-3.018577737714319,-1.9016628617971176,-0.2038370712455516,0.036809478229749,-0.1461334234453012,0.0357156548458203,0.9998532875819036,0.013151696529765743,-0.01053934484862232,0.0030591502431798418,37.36805639836171
500,776.888,365.116,-112.018,292.95799999999997,3.135025,0.041153,-0.032881,0.0,0,0,-2.8682700195479267,-1.3656549325003444,0.0487229922645458,-0.0116968119704951,-0.1345788699945512,0.0358621581762379,0.9998541818429505,0.013124934935250259,-0.010486744237503067,0.0030625690860876928,5.53704343490276
625,777.888,392.687,-112.04899999999999,293.02,3.134916,0.041218,-0.032834,0.0,0,0,-3.1348750124440903,-1.4827201369081209,-0.1307794025020877,0.0087089713705277,-0.1554129747782621,0.0355459611106278,0.99985388903436,0.013146118619515881,-0.010472115550322299,0.0031168804930234995,27.57108713852251
750,778.888,414.957,-112.027,292.99199999999996,3.134941,0.041321,-0.032887,0.0,0,0,-3.0490454886569167,-1.9084541059217848,-0.246197131524272,0.0412191623382709,-0.1499094962239612,0.0351753207378607,0.9998533236534461,0.013178857014114156,-0.010488929857050223,0.0031034267209652513,22.270028468773884
875,779.888,428.77700000000004,-112.043,292.987,3.134915,0.041195,-0.033036,0.0,0,0,-3.089105249816757,-2.4660155976075124,-0.3608499469547818,0.0791812822417361,-0.1530422005239426,0.036524030102495,0.999853309956035,0.01313877955339742,-0.010536538932541258,0.003116470620936183,13.820010166421781
1000,780.888,463.32,-112.03200000000001,292.927,3.134902,0.041208,-0.033271,0.0,0,0,-2.942252098046344,-1.9677677416665984,-0.1434994965825438,0.0442399065435651,-0.1396827432829881,0.035723390348753,0.9998524457433033,0.01314296892987087,-0.01061152492879377,0.0031216418002149404,34.54305386036383
1125,781.88,468.33000000000004,-112.064,292.96,3.134911,0.041136,-0.033069,0.0,0,0,-3.02188154534161,-1.823911239850699,-0.1548253042256836,0.0331780755105319,-0.1477715024747531,0.0353526907533781,0.9998534387865988,0.013119980458113654,-0.010547078806139646,0.003118683704549071,5.050615800207512
1250,782.888,505.293,-112.055,292.846,3.134858,0.041129,-0.033282,0.0,0,0,-3.0200029177326173,-1.7994473611810735,-0.1464656352403389,0.0310345867608735,-0.144782882187014,0.035658911684769,0.9998526649646802,0.013117959492051101,-0.0106151846097509,0.0031440988363221315,36.66981834591728
1375,783.888,515.1980000000001,-112.074,292.98600000000005,3.134873,0.041082,-0.033004,0.0,0,0,-3.117809305001225,-1.9355092826890727,-0.3168096001549522,0.0403415249986633,-0.1557004517488185,0.0346783812644996,0.9998538179522818,0.013102921409931325,-0.010526479193159374,0.003138377377984828,9.906007571166182
1500,784.888,544.924,-112.074,292.894,3.134852,0.041174,-0.032984,0.0,0,0,-3.0644591182564933,-1.5092072054787176,-0.1280744258910686,0.006616988110933,-0.1503767635104777,0.0352237203291446,0.9998534668867038,0.013132347761742227,-0.01052016706108966,0.003148377663272793,29.726142366610457
1625,786.888,580.132,-112.121,292.982,3.134775,0.041062,-0.033319,0.0,0,0,-3.108636747463416,-1.9045938729383405,-0.1941023291539052,0.0381455865700181,-0.1531858540112448,0.0359282440337947,0.999852680091616,0.013096937020973415,-0.010627267171638333,0.003185835329082147,15.321260685726903
1750,787.896,613.7869999999999,-112.10000000000001,292.883,3.13475,0.041034,-0.033296,0.0,0,0,-3.0077518735626048,-1.7768522393018902,0.0707976278390839,0.0255813526258113,-0.1442049161261611,0.0348348193686029,0.9998528317929802,0.013088112640495463,-0.010620017509332186,0.0031986389557662445,33.388047779066156
1875,787.896,613.7869999999999,-112.10000000000001,292.883,3.13475,0.041034,-0.033296,0.0,0,0,-3.0077518735626048,-1.7768522393018902,0.0707976278390839,0.0255813526258113,-0.1442049161261611,0.0348348193686029,0.9998528317929802,0.013088112640495463,-0.010620017509332186,0.0031986389557662445,33.388047779066156
2000,788.896,624.248,-112.113,292.938,3.13478,0.041053,-0.033519,0.0,0,0,-2.863432733272335,-2.180202367104937,-0.2179328611024761,0.0591543678988236,-0.1327243977321293,0.0354106036892611,0.9998520494327804,0.013094037280244206,-0.010691034409093258,0.0031823287127795423,10.461152661155587
2125,789.896,661.153,-112.076,292.951,3.134771,0.041155,-0.033168,0.0,0,0,-2.985517266961584,-1.9674795722934684,-0.1208431047677406,0.04211741927507,-0.143108286766179,0.0351932680843414,0.9998527944730659,0.013126618102738293,-0.010579119650871674,0.0031880258780041222,36.90502083727901
2250,790.896,664.746,-112.135,292.772,3.134773,0.040988,-0.034061,0.0,0,0,-3.0648814783746245,-1.818752256776668,-0.1396950657835587,0.0290978882927021,-0.1485103916134318,0.0351985080813572,0.9998504539297874,0.013073313571883554,-0.010863914647504776,0.0031833327160222745,3.597939827178844
2375,791.896,667.5759999999999,-112.114,292.735,3.134776,0.041135,-0.033965,0.0,0,0,-3.0231589522587345,-1.9842775854443688,-0.1432307423800834,0.0435764826362896,-0.1450159223930693,0.0353827419383099,0.999850178545931,0.013120183737047517,-0.010833281648932028,0.003181391062231333,2.8303197699199267
