,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,1328.344,339.19500000000005,-112.028,292.94399999999996,3.134984,0.041169,-0.033019,40.6,0,0,-3.016860519451342,-2.0043156985847133,-0.2430706052181839,0.0465535757343437,-0.1397821937278378,0.0317090843747354,0.9998535882917965,0.013130201741503294,-0.010530888078474028,0.0030822359618800947,24.359977982152557
250,1329.352,364.921,-111.979,292.851,3.13502,0.041386,-0.033578,40.6,0,0,-3.0108230453489035,-1.7828889137479451,-0.2770015651588968,0.0318653547801238,-0.1409310481104454,0.0322089916435507,0.9998508562647799,0.013199222823897194,-0.010709020054627651,0.003059841973230549,25.522038454739135
375,1330.352,378.236,-111.983,292.922,3.134997,0.041429,-0.033075,40.6,0,0,-3.074776690228987,-2.393259676011998,-0.3870581241514386,0.0837784402193806,-0.1477524624874539,0.0319529277837244,0.9998523353570992,0.013213053282510084,-0.01054869143158225,0.003073729491923489,13.315189897256438
500,1331.352,413.162,-111.95700000000001,292.961,3.134973,0.041655,-0.033098,40.6,0,0,-3.1002360119810883,-2.090657874051123,-0.3935176032728236,0.0585073748659428,-0.1498587385865616,0.0316381403133413,0.9998512689594603,0.013285219556438386,-0.010556096432096934,0.0030841092086173606,34.92603145219908
625,1332.352,423.065,-111.959,292.938,3.135012,0.041493,-0.033089,40.6,0,0,-2.890530718666694,-2.1778984826498893,-0.2831508958583922,0.0623765484652086,-0.1315942313053579,0.0314504561132876,0.9998520442941305,0.013233397790469816,-0.010553102920706041,0.0030657336010012958,9.903026911000515
750,1333.352,460.32800000000003,-111.97500000000001,292.98999999999995,3.1349,0.04163,-0.032924,40.6,0,0,-3.022881818377644,-1.933954415069828,-0.1972096247490815,0.0448165940511779,-0.1419327209870076,0.0313354660708311,0.9998518357749814,0.013277562896204815,-0.010500852289085932,0.0031216857849720708,37.263039717661286
875,1334.336,467.95300000000003,-111.99000000000001,292.92400000000004,3.13493,0.04155,-0.033125,40.6,0,0,-3.001711282670692,-1.79807839128771,-0.2643586836466415,0.0299867224658344,-0.1418556219839587,0.0315995017480564,0.999851550128822,0.013251916919310016,-0.01056485554638133,0.0031061600473364656,7.7492890117137385
1000,1335.344,504.53099999999995,-112.015,292.87600000000003,3.134842,0.041637,-0.033212,40.5,0,0,-3.0445946653733023,-1.8086582698279328,-0.5350674908936502,0.0311796718614791,-0.1453518513753084,0.0322437258336997,0.9998507461589893,0.013280026718355131,-0.010592892076038394,0.0031491162470934446,36.28773813264307
1125,1337.352,519.3689999999999,-112.006,292.948,3.134886,0.041726,-0.033008,40.6,0,0,-3.073689396680811,-1.918002301102697,-0.3929804664128248,0.0425189105864318,-0.147322561371256,0.0313704298572854,0.999851127396307,0.013308231349318063,-0.010527682988503347,0.00312760508704273,4.462058493565373
1250,1339.344,529.919,-112.108,292.85699999999997,3.134709,0.041526,-0.033459,40.6,0,0,-2.966929433389467,-1.9877410117874057,-0.3035549024325926,0.0488582231576553,-0.1380589102772697,0.0313854845161832,0.9998501561431328,0.013245177649344717,-0.010672118647821242,0.0032150292622506165,5.110692339771003
1375,1340.336,536.3670000000001,-112.148,292.764,3.134533,0.041546,-0.033736,40.6,0,0,-3.03138501536633,-2.0267202980436068,-0.2349956720552191,0.0486540510889809,-0.1413058198939196,0.0311822407034995,0.9998488272340231,0.013252283315015259,-0.010761060749900226,0.0033013992827661677,6.50080110240379
1500,1342.352,544.705,-112.111,292.71200000000005,3.134485,0.041617,-0.034135,40.6,0,0,-3.015588672720671,-1.9015232648883684,-0.2835545766342645,0.0404922765802387,-0.1396835366588157,0.0308909823121739,0.9998470741315044,0.013275110802613769,-0.010888480843098276,0.003322765230652725,0.7167391436220076
1625,1343.336,544.664,-85.62899999999999,292.66700000000003,3.134434,0.041508,-0.034376,40.5,0,0,-3.1421557720453475,-2.0372380881035523,-0.2396707646967516,0.0514516222163524,-0.1466338962859927,0.0296818725025468,0.9998466072899972,0.013240550917771184,-0.010965529014871885,0.003347667172824207,26.912672735737925
1750,1345.352,544.684,-57.83,292.611,3.134516,0.041606,-0.034519,40.6,0,0,-3.051304451086359,-1.8796773594819105,-0.2832257928329416,0.0404063923279061,-0.1403208412645455,0.0304920470331972,0.999845840682408,0.013271454364065221,-0.011010847791019743,0.003305238278002216,4.352411497481597
1875,1347.352,544.736,-2.432,292.648,3.134411,0.041509,-0.034322,40.5,0,0,-3.072572707900202,-1.698032842524947,-0.2869357952590777,0.0231191604097894,-0.1413336003209559,0.0301675473747663,0.9998467500868043,0.013240968956959746,-0.010948385567967728,0.003359454627097067,18.318468848177446
2000,1348.344,544.678,33.165,292.68100000000004,3.134436,0.041369,-0.034373,40.5,0,0,-2.970864792890937,-1.943815253063996,-0.2563739228200189,0.04813492605117,-0.1316554183083207,0.0302785577829768,0.9998472041973554,0.013196211053739939,-0.010964571600720417,0.0033476024509723912,35.88413563241139
2125,1349.352,544.7149999999999,49.027,292.647,3.134431,0.041571,-0.034392,40.5,0,0,-2.926820520203653,-1.6827904620861325,-0.5846914204393397,0.0236615840728953,-0.1261839170064812,0.0282391775271982,0.9998462814566282,0.013260655527728473,-0.010970639746689704,0.003348661803814262,15.73619007196138
2250,1350.352,544.6809999999999,83.84700000000001,292.599,3.13435,0.041568,-0.034539,40.5,0,0,-3.0299091781371854,-1.9797502363499169,-0.2913255578191304,0.0494132984833221,-0.1390346557204987,0.0300132661032139,0.9998456372824454,0.01326003268638049,-0.011017808625743258,0.0033883673802344236,34.82004968405417
2375,1351.352,544.7180000000001,100.131,292.63800000000003,3.134449,0.041838,-0.034325,40.5,0,0,-2.922205751179201,-2.040871522187836,-0.2695261843891427,0.0577830918192196,-0.1275050622539047,0.0278406761031296,0.9998454192924229,0.01334573721006671,-0.010949195222896406,0.003338254371661424,16.284088737169167
