,bolt1,nut1,jig1,bin1
x,437.31749496412857,,,
y,38.407530633210236,,,
z,18.20697038914379,,,
rx,-1.243756944102476,,,
ry,-0.17434613196360596,,,
rz,0.4105011024928635,,,
qx,-0.5776180033669762,,,
qy,-0.0809687657360135,,,
qz,0.1906424147629394,,,
qw,0.7895929146432926,,,
