,bolt1,nut1,jig1,bin1
x,544.6190805292523,439.7715865471079,681.0823535970635,673.2260752160618
y,-165.87100052587027,150.43635164615617,6.706787775636704,-205.47885416537525
z,39.42389855564246,29.822623021277867,83.51391844079724,62.08392601871785
rx,-0.37999954166220445,0.8693250907541853,-0.0109028100664424,0.00628537677695606
ry,-0.018411524839414394,1.589636332290887,-0.023921746262052127,-0.020769705017695646
rz,-0.3855707815619786,-0.05534644227566193,-0.021926781873056723,0.05260664907932674
qx,-0.18768550022714717,0.37755165474119046,-0.005451138848425584,0.0031422643592762824
qy,-0.009093632677330502,0.6903859489117729,-0.011960289097634602,-0.010383451326110222
qz,-0.19043719024998426,-0.024037199762732532,-0.010962855608854502,0.026299775547103766
qw,0.9635482008799074,0.6166394429283183,0.9998535154545668,0.9995952340419729
