,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1353.616,315.003,-112.016,292.935,3.134909,0.041399,-0.033093,40.6,0,0,6.737812148314406,-3.725533258026839,0.1444180025248957,-0.0682586078816872,-0.6566029836759422,0.1081924278858433,0.9998522566358536,0.013203854903752454,-0.010554727658394646,0.003117826154381205
250,1356.416,364.97499999999997,-112.056,292.947,3.134867,0.04142,-0.033054,40.6,0,0,6.74258115541242,-3.749726915291096,0.1836637377730563,-0.0652169179411145,-0.6554526154944001,0.1078759037479678,0.9998522296679814,0.01321072930776578,-0.010542429901952925,0.0031388900722083618
500,1358.816,414.977,-112.04,292.956,3.134855,0.041508,-0.032907,40.6,0,0,6.779588229092561,-3.663970434628892,0.1737376651093575,-0.0710400975539533,-0.6545127848793538,0.108096107808853,0.9998523311119248,0.013238848546358213,-0.010495586130746113,0.0031450804422716817
750,1362.216,465.37600000000003,-112.064,292.97200000000004,3.134803,0.041574,-0.032817,40.5,0,0,6.731265568106237,-3.622812724893587,0.1669963043853667,-0.072777229315344,-0.6557877765009439,0.1078048433093591,0.9998522661401125,0.013260118135815565,-0.010467053852481343,0.003171111028495076
1000,1365.816,554.0079999999999,-112.092,292.889,3.134669,0.041814,-0.032893,40.6,0,0,6.7597457646408525,-3.7310253136742233,0.0613318372431007,-0.0647396050515474,-0.6554540470924567,0.107774423861743,0.999850773826449,0.013337216866207927,-0.010491727038316767,0.0032361070235253364
1250,1369.016,570.3209999999999,-112.077,292.937,3.134672,0.041834,-0.033009,40.6,0,0,6.729600190266548,-3.75712262638289,0.2003650624511666,-0.0648135786080724,-0.6572277248181727,0.1081089697073098,0.9998503074426001,0.013343577178586382,-0.010528712030596113,0.0032338642510105673
1500,1371.816,574.9309999999999,-71.574,292.888,3.134579,0.042126,-0.033456,40.6,0,0,6.772255916389074,-3.869615479789109,0.1194967093659502,-0.05524261354062,-0.6528325036246302,0.108135848613588,0.999847403418483,0.01343707455336331,-0.010671574947949555,0.0032760331034541222
1750,1373.016,574.976,-57.78900000000001,292.885,3.134599,0.042052,-0.033292,40.6,0,0,6.540588032249485,-3.765743601933058,0.1021742156581082,-0.0659266628572291,-0.6694251130084983,0.1056166944842885,0.9998483071599203,0.013413397060577436,-0.010619205149356607,0.0032674042806028532
2000,1374.216,575.025,-15.75,292.856,3.134569,0.041963,-0.033382,40.6,0,0,6.832409913173905,-3.8503032788750535,0.0878684241351086,-0.0570447530662883,-0.6487944607726978,0.1081475544702576,0.9998483299749152,0.013385136990360515,-0.01064801475138133,0.0032825197603228305
2250,1376.016,574.959,23.990000000000013,292.911,3.134592,0.042075,-0.033289,40.6,0,0,6.666562316462729,-3.23485758226924,0.0644153203527526,-0.1061673970645992,-0.6655339299809265,0.1078063760702927,0.9998482072612438,0.013420762038733217,-0.010618270885499466,0.0032707653811954
2500,1377.216,574.978,38.306000000000004,292.85,3.134572,0.042209,-0.033471,40.6,0,0,6.769294638615208,-3.693885237221557,0.1413980941064568,-0.0704800274433289,-0.6535310510291313,0.1079349746217823,0.9998469862761049,0.01346357379691011,-0.010676378937107685,0.003278894325356264
2750,1378.616,574.997,82.38300000000001,292.871,3.134474,0.042182,-0.033375,40.6,0,0,6.774994237477287,-3.865832896439216,0.1837369591556907,-0.0565809461897715,-0.6538466465147841,0.1076559390472708,0.9998472552582461,0.013455385790822746,-0.010646093138511906,0.0033285802766033303
3000,1379.816,574.947,87.71500000000002,292.88599999999997,3.134515,0.042025,-0.033518,40.6,0,0,6.741713214312315,-3.733566708167065,0.1877309612441076,-0.0668700721167212,-0.6557757543769288,0.1077989432162195,0.9998475120583624,0.01340513339200887,-0.01069157075629633,0.003308374859108213
3250,1381.024,574.955,94.593,292.85499999999996,3.134438,0.042167,-0.033623,40.5,0,0,6.566676551247784,-4.186553718850356,0.4474407489860061,-0.0296054098629046,-0.6663477521641455,0.1086857059963018,0.9998464150565212,0.013450744211143539,-0.010725315355877325,0.0033453533903237058
3500,1382.024,574.932,102.242,292.892,3.13452,0.041913,-0.033382,40.6,0,0,6.621197195202543,-4.108712095979411,0.1362535436652165,-0.0360060576090769,-0.6647405391537242,0.1078633266780791,0.9998484569238224,0.013369398943075228,-0.010648182557147837,0.0033073504776641068
3750,1383.224,574.963,107.686,292.843,3.134383,0.041946,-0.033495,40.6,0,0,6.736400713347636,-3.673779060645899,0.1208864134591582,-0.0717789127825637,-0.6582073998726414,0.1080972524826797,0.9998476928853811,0.013380499870555127,-0.010684686100325275,0.003375016730640572
4000,1384.224,574.956,114.55200000000002,292.82599999999996,3.134364,0.04209,-0.033584,40.5,0,0,6.7473339755639685,-3.633068695337976,0.177528831037892,-0.0783250265208557,-0.657432655033378,0.1092734201574652,0.9998467445707631,0.01342650358381586,-0.010713131298618957,0.003383074125662867
4250,1385.224,574.842,117.27600000000002,292.628,3.134404,0.041895,-0.034165,40.6,0,0,6.736889152792282,-3.759070928540212,0.1749438179566714,-0.0654814040716776,-0.6568350241850085,0.1077165050691755,0.9998456526795407,0.013364114395913661,-0.010898316465840559,0.0033612441813210413
4500,1387.024,574.878,117.20100000000002,243.09399999999997,3.134315,0.04188,-0.033878,40.5,0,0,6.719474732083694,-4.0033198866400665,0.2433951088071907,-0.0474669359585723,-0.6561781517628186,0.1076008309152567,0.9998465454680441,0.013359720807960173,-0.010807082653583445,0.0034073949096024548
4750,1389.024,574.858,117.146,195.44,3.134283,0.041761,-0.033838,40.6,0,0,6.780614450788012,-3.4161831571205528,0.1906044608669153,-0.0912873589885544,-0.655506898792515,0.1080630451041674,0.9998471285338709,0.01332190358519093,-0.010794439154131624,0.0034244022525453817
5000,1390.816,574.874,117.17199999999997,155.32399999999998,3.134256,0.042,-0.03372,40.6,0,0,6.824644751325928,-3.36007326293018,0.2231149108444816,-0.1001894858672202,-0.6481623302725278,0.1077373078562924,0.9998464701008823,0.013398252007569599,-0.010756882326077305,0.0034369394190460405
5250,1392.224,574.883,117.16000000000001,142.898,3.134306,0.042108,-0.033846,40.5,0,1,6.733912725940402,-3.735669865521525,0.1964106309950141,-0.0656469811531417,-0.6560318944428741,0.107712446854349,0.9998456699617615,0.013432479620927201,-0.010796896201432081,0.0034105398934978527
5500,1393.624,574.881,117.2,142.867,3.13428,0.042164,-0.03389,40.6,0,1,6.742990944194588,-3.71292653576769,0.1777753952083882,-0.067159118752257,-0.6552979992156308,0.1075698954373837,0.9998452334794996,0.013450449361393885,-0.010811017191386937,0.0034229238363191077
5750,1395.024,574.8729999999999,117.18900000000002,142.819,3.134274,0.042182,-0.034009,40.5,0,1,6.736024312677436,-3.7539151426286224,0.1705421180297527,-0.0639447064397912,-0.6559085495728141,0.1080050066773929,0.9998447369580566,0.013456210495433628,-0.010848993948584759,0.0034251579059747196
6000,1397.024,574.871,117.20400000000001,142.83399999999997,3.134229,0.042258,-0.033981,40.6,0,1,6.748644361430583,-3.691468239109699,0.1716729288435882,-0.0699075335121931,-0.6549184470237928,0.1076386135608744,0.9998444269747534,0.013480644137712695,-0.010840214123801768,0.0034472944332922433
6250,1398.024,574.857,117.16799999999996,142.83399999999997,3.134239,0.042183,-0.034048,40.6,0,1,6.749737099831911,-3.707843995405296,0.1929927297620113,-0.0692539899894869,-0.655680238303968,0.1070124377761577,0.9998445349715553,0.013456677049422562,-0.010861554184831316,0.003442436781038905
6500,1399.024,574.8760000000001,117.16799999999996,142.83499999999998,3.134266,0.042145,-0.034045,40.6,0,1,6.747798959931968,-3.714794268595106,0.1701843616485492,-0.0673868652330027,-0.6551966728312241,0.1076302377943707,0.9998447564016665,0.01344444193905311,-0.01086050601056028,0.003429210730496927
6750,1400.024,574.879,117.21000000000001,142.877,3.134304,0.04222,-0.033846,40.6,0,1,6.748997708238221,-3.700355894481276,0.1713281872218622,-0.068720066159122,-0.6549122442150344,0.1076784527147661,0.999845188444674,0.013468209802282782,-0.010796897891237875,0.003410786519623316
7000,1401.024,574.871,117.196,142.841,3.134256,0.042201,-0.033978,40.6,0,1,6.746735301044557,-3.71349989705064,0.1777329372624074,-0.0674886671065662,-0.6550245080249469,0.1074747332939535,0.9998447299039142,0.013462348782829188,-0.010839167008909033,0.0034341967286667077
7250,1402.024,574.8870000000001,117.177,142.853,3.133077,0.110121,-0.034149,40.6,0,1,6.742678495735338,-3.704761351078043,0.1813450271466815,-0.0685469762069513,-0.6555520459456327,0.1076536628744469,0.9993184921223977,0.03512392184137528,-0.010892080592812674,0.0031974985626649927
7500,1403.024,574.868,117.21699999999998,142.849,3.129329,0.199143,-0.034462,40.6,0,1,6.938316251113368,-3.8571244077605735,0.1762466043937811,-0.0539933024422841,-0.639884090446953,0.1090029379053884,0.9979168747081005,0.06350503899717648,-0.010989643893687931,0.0028720936395451465
7750,1404.024,574.88,117.20800000000001,142.857,3.116477,0.355538,-0.034851,40.6,0,1,6.710028427576646,-3.705679124482577,0.179695441053515,-0.0683272977384441,-0.6569681543846178,0.1076365877289049,0.9934912672388645,0.11334076849326062,-0.011110033590667175,0.0023535656112228
8000,1405.024,574.864,117.27299999999998,142.821,3.103724,0.45845,-0.035151,40.6,0,1,6.784919048647755,-3.6588664191815177,0.1671727584518607,-0.0724366917965283,-0.6512148791389888,0.1061537968042205,0.9892021979278454,0.1461147149811068,-0.011203137411497187,0.0019978470534019297
8250,1406.024,574.8879999999999,117.223,142.85,3.082808,0.587682,-0.035313,40.6,0,1,6.714721756393876,-3.6595940666918327,0.1598944713464976,-0.0711914503672509,-0.659848787555331,0.1082534089836257,0.9822470769243973,0.18724777107788862,-0.011251460041439895,0.0015351699501270784
8500,1408.224,574.852,117.18999999999998,142.847,3.029984,0.824112,-0.035826,40.5,0,1,6.762723856185915,-3.658249451608964,0.1886154759713392,-0.0703784082475203,-0.65237830537163,0.1076757273780584,0.9648822512583929,0.26243407286938036,-0.01140859870335394,0.0006651912132066547
8750,1412.224,571.98,121.13199999999999,142.843,2.987662,0.969943,-0.035923,40.5,0,1,6.810777153545189,-3.4853900108176745,0.2027133023538224,-0.0857734540344728,-0.6505943865052837,0.1077945996404362,0.9510698160845137,0.3087643483842756,-0.011435457224814581,0.00011143546365812781
9000,1416.224,570.298,121.63799999999999,92.779,2.987438,0.970496,-0.036088,40.6,0,1,6.618072857942838,-3.6190848822727073,0.1677915960130321,-0.0736775373256854,-0.6641343816269567,0.1077732436065985,0.9510107213403423,0.30894435332814163,-0.011488129598582556,0.00013160814798146542
9250,1420.224,568.0079999999999,124.82000000000001,92.821,2.98774,0.97003,-0.036095,40.5,0,1,6.740683241199915,-3.717457372111909,0.1693133635707135,-0.0645250929056243,-0.6543668532856838,0.1077981791142345,0.951063461052871,0.3087819184819015,-0.011489833662468415,5.992644588731315e-05
9500,1424.224,567.0269999999999,122.76699999999998,92.904,2.98783,0.969761,-0.035997,40.6,0,1,6.623722236070295,-3.628176871934561,0.173715537169515,-0.0729394017313649,-0.6631265487201515,0.1076882225283111,0.951091679649373,0.30869615016532254,-0.011458632918318137,5.9215592767763376e-05
9750,1428.224,567.053,122.74500000000002,90.94800000000001,2.987784,0.969745,-0.035668,40.6,0,1,6.602071000312653,-3.658164402904974,0.1719463002852238,-0.0701877240773099,-0.6646346450456756,0.1076948560021439,0.9510929120716923,0.3086962096379669,-0.011354094535539759,8.543663191788416e-05
10000,1431.232,527.289,49.52799999999999,156.215,3.050632,0.744137,-0.034717,17.9,1,1,6.62175028907279,-3.584467751471492,0.0144550875737423,-0.0784319722600245,-0.6642582166986497,0.1079638185703295,0.9714548587499501,0.23696581699320393,-0.011055413544217072,0.000660923009095287
10250,1433.432,396.404,-72.603,259.513,3.125216,0.272391,-0.03254,18.0,1,1,6.792809354205569,-3.1560775854627003,0.482050582847108,-0.1177313419617842,-0.6469794286501716,0.106560135770317,0.996167194906493,0.08682503173789412,-0.010372172842535454,0.0021798363167050802
10500,1436.232,315.05100000000004,-111.981,292.916,3.134968,0.041361,-0.03311,18.0,1,1,6.741552313222388,-3.7146985207081338,0.3270712222003516,-0.0693306461782124,-0.6549612305120683,0.1072058828415746,0.9998524557239851,0.013191489489270623,-0.010559953023131702,0.0030884915282492357
10750,1440.232,366.525,-112.02,292.922,3.134938,0.041233,-0.033105,17.9,1,1,6.805897267621581,-3.99324582458521,0.4211211489909759,-0.0431214803557115,-0.6481212086303403,0.1075455300909479,0.9998529583329214,0.013150798207473752,-0.01055846469231971,0.0031043586700900084
11000,1442.632,415.02299999999997,-112.053,292.931,3.134881,0.041227,-0.033037,18.0,1,1,6.766904711509041,-3.8454227838641617,0.3563253347551699,-0.059573129491193,-0.6512417715676213,0.1076933463319522,0.999853116953375,0.01314912574118022,-0.01053697011937252,0.003133252553945983
11250,1445.832,473.814,-112.05,292.891,3.134879,0.041234,-0.033182,17.9,1,1,6.7266285295845964,-3.71140979908984,0.3293828958956218,-0.068075826391467,-0.6561431686534449,0.1076416147857101,0.999852598521725,0.013151359924081538,-0.010583218339255799,0.003133440774122056
11500,1446.832,510.90000000000003,-112.026,292.85699999999997,3.134802,0.041246,-0.033263,18.0,1,1,6.718370386154718,-3.73501280829215,0.3569176630021139,-0.0677484604367788,-0.6561967372090998,0.1075190117386666,0.9998521477313407,0.01315550445780208,-0.010609308654896732,0.003171427021233918
