,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1087.712,315.052,-111.983,292.942,3.135017,0.041416,-0.032961,41.5,0,0,-3.0564898018120985,-1.9361312587649555,-0.2445626521367871,0.0409396172235205,-0.1442590290410821,0.031896919391542,0.9998528033371439,0.013208829075890547,-0.010512270986344125,0.0030644170747733163
125,1089.712,346.38,-112.02199999999999,292.89,3.135026,0.041285,-0.033379,41.5,0,0,-2.9246970565056256,-2.411765747314225,-0.3240281618437436,0.0827862019621258,-0.1316991350625395,0.0321228233643999,0.999851962858681,0.013167000301311904,-0.010645544460639214,0.0030585705557188455
250,1091.712,388.443,-111.97699999999999,292.943,3.134998,0.041596,-0.033256,41.5,0,0,-2.9560107710088457,-2.087037440945852,-0.1659538711537012,0.0560933795682915,-0.1371766567022531,0.0319465131853076,0.9998510277297238,0.013266293423295833,-0.010606400954061117,0.0030711667854232483
375,1093.704,426.854,-111.978,292.808,3.134958,0.041734,-0.03355,41.6,0,0,-3.0370062584863264,-1.841864123901345,-0.2986091721269053,0.0343034980565063,-0.1428765013965102,0.0318603924828707,0.9998493865307675,0.013310454014846467,-0.010700285910722649,0.0030886808503419482
500,1095.704,468.53299999999996,-111.955,292.772,3.135057,0.041906,-0.033611,41.5,0,0,-3.089673666365521,-2.070099038951435,-0.4048421625008229,0.0505783083817373,-0.147627936942605,0.0325447515056205,0.9998486119913275,0.013364878512291345,-0.010719394160182895,0.0030377146354055194
625,1097.712,514.976,-111.983,292.891,3.134972,0.041984,-0.033268,41.6,0,0,-2.9918988660042736,-1.936774290782264,-0.2142038265812186,0.0374972436977045,-0.1406276807596589,0.0325540837808426,0.9998493038159475,0.013390126984039649,-0.010610297839773032,0.003081515514742075
750,1099.712,564.838,-111.989,292.836,3.134928,0.042065,-0.033464,41.6,0,0,-3.133251522511873,-1.6123407732011386,-0.1847461576035426,0.0096980094294479,-0.1514425060843619,0.0316867300027721,0.9998482252752968,0.013416134468225541,-0.010672947197068811,0.003101926481784853
875,1101.72,613.889,-111.988,292.86699999999996,3.134884,0.042106,-0.033316,41.6,0,0,-3.032144391148449,-1.9204887109177795,-0.157387004936033,0.0369279511566877,-0.1427100203694541,0.0318488406803304,0.9998484782055344,0.013429402817878501,-0.010625896173477417,0.0031244360359852052
1000,1103.712,657.6469999999999,-112.042,292.899,3.134882,0.041954,-0.033268,41.5,0,0,-2.897629362428829,-2.0769717175253746,-0.3632462414542824,0.0515833163792808,-0.1278839654574189,0.0312857226126956,0.9998492832305949,0.01338094283250737,-0.010610602234634486,0.0031267095159827883
1125,1105.712,670.57,-112.04899999999999,292.754,3.134843,0.042098,-0.033924,41.6,0,0,-2.9217281402883577,-2.502209182830922,-0.508716133066443,0.0911787934759957,-0.1318759167486784,0.0316149689024057,0.9998463753641855,0.01342699864397722,-0.010819932110748331,0.0031417268553002
