,bolt1,nut1,jig1,bin1
x,461.88770200866264,690.8503415700902,681.2180130346441,548.0476856606579
y,96.10398364553095,-15.810469536714663,6.960336833866355,-231.39629675256344
z,29.785257960807648,92.55576751553212,84.19494879455294,65.21460947172136
rx,-0.803930627266302,0.35644897536822134,-0.03239111637693041,-0.0640550535061923
ry,0.32058926376849195,-1.6022123064992322,0.02163434666589811,-0.027585118252290583
rz,-0.1414610270307262,0.5213373760848635,0.0015371568328183696,0.047613878792202864
qx,-0.38920738500834634,-0.15700170323000853,-0.01619453276442931,-0.032018011328915234
qy,0.1552070598894521,0.7057112754963091,0.010816488442103863,-0.013788461337026657
qz,-0.06848560627481366,-0.2296285349627754,0.0007685297537590629,0.023799866320226747
qw,0.9053938931474014,-0.6516078550409735,0.999810056984996,0.999108748659343
