,bolt1,nut1,jig1,bin1
x,535.5276483930398,564.9526547800458,550.9173973342547,374.8363479691691
y,-132.86159188801685,-132.1055050846455,-107.45103768655105,266.89957441146055
z,154.37254477359772,154.98529357806498,158.75434494689216,56.25056750731446
rx,2.0698736909753683,-0.1262394272013332,0.025796924771359878,0.006022678584321423
ry,-0.2598618892087178,-0.14531592476299326,-0.021481513691423947,0.0014864659928501165
rz,1.7585480888498597,-0.07221345905564376,-0.014575905694484094,-0.011409426591801795
qx,0.7424992694998146,-0.06300860826077177,0.012897742559383566,0.0030113181303630435
qy,-0.09321692610982164,-0.07253006751084602,-0.010740157434790785,0.0007432277734512368
qz,0.6308214250194333,-0.03604317330698636,-0.007287546127437056,-0.0057046732067655296
qw,0.2051091641427293,0.9947211640705526,0.999832580448641,0.9999789179173721
