,bolt1,nut1,jig1,bin1
x,545.9104925361005,553.5864134102723,681.6064201568619,377.911604594757
y,-215.41164096230713,-79.13692588757408,5.993268351805226,-138.31671058268913
z,38.039741640833654,31.200579260243046,83.16818278544343,70.74596789872793
rx,-0.0889528769107755,0.12186874986706865,-0.01441547416631333,0.03843674395404068
ry,0.3880561849415378,-0.10871290211077629,0.009769560766220967,-0.022657627231781257
rz,-0.4733063861865663,-0.352437521227771,-0.02159582030298432,0.03526778265317027
qx,-0.04377094151379621,0.060552015845801714,-0.007207505948367978,0.01921578195140347
qy,0.19095036793672662,-0.05401536799577539,0.004884623739954857,-0.011327286851942621
qz,-0.23289933802432,-0.17511299979130887,-0.010797563888490009,0.017631514838591482
qw,0.9525649374250861,0.9811988741847291,0.9999037978340702,0.9995957062638207
