,bolt1,nut1,jig1,bin1
x,654.2998101751538,697.8242402859946,683.8070184426975,527.40100177251
y,-21.886602561228074,-14.34752651665142,9.724922721520791,-279.2533225630041
z,58.60639375044538,66.03212460767743,67.4836803129213,24.694426652793226
rx,-0.858107845959198,-0.2981374750812878,-0.024118253245441087,-0.021178696258046234
ry,0.14589682646772245,-0.22600039595952773,0.0008027071422814524,-0.01613551801681213
rz,0.35694486311411716,0.07208342005330992,-0.00764018901437237,-0.192507827773812
qx,-0.4134058845015462,-0.14816876613215466,-0.012058804693363935,-0.010572691821496998
qy,0.07028790946951123,-0.11231798285529698,0.0004013428566419924,-0.008055068985049261
qz,0.17196335815928596,0.03582411572034908,-0.0038199925262877867,-0.09610251318019973
qw,0.8913942942898396,0.98191003671571,0.999919912698201,0.9952826940180077
