,bolt1,nut1,jig1,bin1
x,670.5929725743654,697.9330006059974,682.3367706032788,544.6345415634058
y,-16.998587388410257,-17.396329203783438,6.449472398680783,-255.50108511893293
z,78.2153955010208,85.41412291086195,83.79430129424279,66.9445074339736
rx,1.14416827742104,-0.15922913096323252,-0.031001896593846563,-0.0881200712383254
ry,-0.4969377806871148,0.39636625458123137,0.026299929491020346,-0.030952879642971432
rz,2.7053813915734906,-0.0741537658424174,0.011671269147336837,-0.1693143031030534
qx,0.38279590458097945,-0.07899251766858544,-0.015499792841769633,-0.04399142480084316
qy,-0.166256791970634,0.19663467469070542,0.013148984534864705,-0.015452339722929203
qz,0.9051194107200647,-0.03678719228739543,0.005835199580020689,-0.08452532241514657
qw,0.08114694632224828,0.9765969943355698,0.99977638053388,0.9953298195129565
