,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,4626.608,315.035,-112.027,292.933,3.134898,0.04138,-0.033075,40.5,0,0,6.780565472656252,-3.485302883592645,0.1023371602693242,-0.0646949381834868,-0.6613148879665657,0.0844126946760394,0.9998523783415969,0.013197842933255014,-0.010549025012503857,0.0031235457170790105
125,4627.208,323.812,-112.03200000000001,293.01300000000003,3.13492,0.041193,-0.032755,40.6,0,0,6.884292937789192,-2.780866630684742,0.0851381900067821,-0.1267538304248308,-0.6529869058592744,0.0854893863629946,0.999854262106138,0.013138133227941428,-0.010446909763338952,0.0031154582121961654
250,4627.808,348.709,-112.043,292.966,3.134893,0.041142,-0.032961,40.6,0,0,6.905005078706707,-3.417160063401639,0.1318575519958533,-0.0682238984740077,-0.6503740682549348,0.0852336668780135,0.999853744960916,0.013121973469327981,-0.010512696697353545,0.0031282116378862526
375,4628.208,360.85299999999995,-112.02199999999999,292.902,3.134917,0.0413,-0.03342,40.6,0,0,6.903108485004145,-3.1044349693391435,0.0053244056937309,-0.0971512617463047,-0.6514303271539699,0.0844350679125432,0.9998515834745921,0.013172237222708178,-0.0106589871182302,0.003112745333783116
500,4628.808,366.591,-112.013,292.925,3.134948,0.041421,-0.033086,40.6,0,0,6.789923588510838,-3.947042602149253,-0.0144348123614958,-0.0280772977511988,-0.6604219916368111,0.0851924862590058,0.9998522520168301,0.013210707204964521,-0.010552363742629491,0.003098220692739207
625,4629.208,375.61499999999995,-112.047,292.927,3.134857,0.041327,-0.033272,40.6,0,0,6.860288230757157,-3.1223653277753223,0.0854837655474715,-0.0961910915052509,-0.6560849204764894,0.0840437246335972,0.9998518707769956,0.013181104676736739,-0.010611990098588932,0.0031433500267159303
750,4629.808,400.995,-112.05199999999999,292.883,3.134845,0.041341,-0.033732,40.6,0,0,6.909059063421484,-2.6387682490974145,0.1311699409131848,-0.1478967921897074,-0.6481458692259451,0.0842517256493622,0.9998502324787338,0.013185598797038877,-0.01075872907335854,0.003146799216877265
875,4630.208,411.859,-112.046,292.922,3.134883,0.041349,-0.033478,40.6,0,0,6.854399819758147,-3.410330306239949,0.0886633677078303,-0.0720596270525253,-0.654678167827378,0.0846675462646876,0.9998511260152996,0.013188002298524895,-0.010677596579119604,0.003129110513418711
1000,4630.808,414.043,-107.39500000000001,292.93,3.134839,0.041392,-0.033176,40.6,0,0,6.887399670729245,-3.2316433123210326,-0.0311323174568034,-0.0854999756203395,-0.6504752670360439,0.0854860269581652,0.9998518915311628,0.013201912281382837,-0.010581432205429963,0.003152428611759192
1125,4631.416,413.93600000000004,-85.128,292.923,3.134928,0.041181,-0.033482,40.6,0,0,6.584083838975924,-3.5854794413271733,-0.0587703361297849,-0.0565648894326707,-0.6798082112457038,0.0838727909438052,0.999851888384111,0.013134241237931487,-0.010678727207411719,0.0031076980323953575
1250,4632.208,413.94100000000003,-62.782000000000004,292.872,3.134811,0.041263,-0.033727,40.6,0,0,7.06974207689146,-3.4040570765499525,0.0358140880954207,-0.0710033714067294,-0.6350441525317687,0.0840007858200825,0.9998505188389415,0.013160867420348865,-0.010757254089283526,0.0031643373243366818
1375,4633.016,413.92400000000004,-55.35799999999999,292.891,3.134801,0.041088,-0.033561,40.6,0,0,6.820300314618684,-2.992973543552555,0.3326231468611927,-0.1076044570789874,-0.6539335341179056,0.0845374278463205,0.9998517966357092,0.013105109581172145,-0.010704356080941354,0.003171376373451747
1500,4634.216,413.95,-18.367999999999995,292.85,3.134831,0.041371,-0.033756,40.6,0,0,7.140006277318991,-3.4936940160693304,0.0845438230379955,-0.0657035147734164,-0.6336485331931414,0.08465479055867,0.9998500016027182,0.013195223096972707,-0.010766429403722674,0.003153471160581798
1625,4635.416,413.902,22.82200000000001,292.844,3.134808,0.041477,-0.033796,40.6,0,0,6.645714113320085,-3.450127572859268,-0.0857078942805846,-0.064069638100203,-0.6698757579500467,0.0853212016895224,0.9998493820038981,0.013229120513082676,-0.010779259755048391,0.003164053730043693
1750,4636.216,413.948,29.480000000000008,292.82399999999996,3.13469,0.041186,-0.033867,40.6,0,0,6.649451871136637,-3.5134606394509533,0.1595030929049062,-0.065902565034128,-0.6706912847256286,0.0840270778905221,0.9998501568590344,0.013136810517274815,-0.01080232024932128,0.003224579915032296
1875,4636.816,413.94,41.162000000000006,292.845,3.134745,0.041365,-0.033867,40.6,0,0,6.666971754810144,-3.2989648775563616,0.2392316382043832,-0.0822581633189081,-0.6692916537679134,0.0832279253366822,0.9998495024357473,0.013193664769623904,-0.01080212364928932,0.0031959057559227677
2000,4637.816,413.92,76.84100000000005,292.801,3.134643,0.041421,-0.033938,40.6,0,0,6.724115038356398,-3.893208892422471,0.2671837557963469,-0.0361975703007944,-0.6627928711938805,0.0840856426105647,0.9998488505143494,0.013211947656289684,-0.010825114786199255,0.0032461445018882947
2125,4638.616,413.989,89.061,292.801,3.134665,0.041351,-0.033897,40.6,0,0,6.821640102739673,-3.5843432387452445,0.169233600220633,-0.0586921470517857,-0.655480437986797,0.084349001009031,0.9998493221440143,0.013189533592896574,-0.01081196634176719,0.0032358299679404044
2250,4639.616,413.929,125.43400000000001,292.821,3.134571,0.041538,-0.033872,40.6,0,0,6.505235517237272,-3.7598356735786056,0.2834445138460351,-0.0449444398631344,-0.6828198485061644,0.0848779766355752,0.9998484616449721,0.013249566017106917,-0.010804306902870757,0.0032817219397101383
2375,4641.216,413.897,155.008,292.844,3.134637,0.041853,-0.033727,40.6,0,0,6.8506962445244834,-3.679587371706512,0.0615110706373821,-0.0480651010741784,-0.6548530502717059,0.0834712712411848,0.9998477422568884,0.013349752317948634,-0.010757821337238753,0.003247413883067976
2500,4642.216,413.89,178.27,292.822,3.134618,0.041917,-0.033824,40.6,0,0,6.791556342167007,-3.580887030960005,0.0711386681161313,-0.0585167669817461,-0.6590226426502599,0.0842733991226259,0.9998471067079573,0.013370238788865963,-0.010788819734107936,0.0032559624077000216
2625,4642.816,413.95500000000004,184.688,292.829,3.134605,0.041726,-0.033779,40.6,0,0,6.795728227409084,-3.390156462700377,0.0935852294540111,-0.0743748310657121,-0.6601895978981066,0.0842228412075268,0.999848046685867,0.01330938335005989,-0.010774520926560732,0.003263977956495827
2750,4644.016,413.88000000000005,226.091,292.844,3.134578,0.041995,-0.03376,40.6,0,0,6.8062631325184935,-3.639620799272736,0.0013647657721091,-0.0528656249008476,-0.6558765316005549,0.0838109185063068,0.9998469253141951,0.013395286902597293,-0.010768541155653878,0.0032757823380492107
2875,4644.816,413.914,228.465,292.788,3.13461,0.041987,-0.033972,40.6,0,0,6.364554775228779,-3.813743909289257,-0.0097012900936587,-0.0407928118838438,-0.690700476708203,0.0834623086046555,0.9998462879674089,0.01339258985739457,-0.01083604598174217,0.0032586933249584343
3000,4646.416,413.937,275.59200000000004,292.84900000000005,3.134741,0.041635,-0.033891,40.6,0,0,6.622188675552478,-3.4946579946660443,0.1469787477827342,-0.0644421904535488,-0.6736583172022337,0.0837841213857181,0.9998482793246283,0.013279783915060572,-0.010809779192153665,0.0031959888245015394
3125,4647.816,413.98,273.37699999999995,292.711,3.13445,0.041463,-0.034187,40.6,0,0,6.935102084069501,-3.613328269288125,0.0925833468672241,-0.0549609224943325,-0.6471250496997059,0.0841350019673327,0.9998474802039808,0.013226140494089125,-0.010905194150722932,0.003340999538415726
3250,4649.616,413.97299999999996,273.16499999999996,286.6,3.134445,0.04152,-0.03411,40.6,0,0,7.010840413486817,-3.734715692079708,-0.0367527976336418,-0.0480489743598871,-0.6371049997174202,0.0850571522874546,0.9998474981427034,0.013244344093734312,-0.010880649735965255,0.0033435413302288328
3375,4650.816,414.049,273.31899999999996,245.14999999999998,3.134888,0.041767,-0.033469,40.6,0,0,6.75907481892488,-3.5534362423063,0.1374448007569067,-0.0575247384095909,-0.6619041463952511,0.0842042880407276,0.9998494066045107,0.013321276602433834,-0.010674690703350921,0.0031238887107310743
3500,4652.816,413.92,273.14300000000003,200.169,3.134373,0.041727,-0.034326,40.6,0,0,6.851374218546405,-3.2379827539019304,0.1614850261943814,-0.0865160679379254,-0.6551350915861193,0.0845824983006655,0.9998457504261322,0.013310656909063221,-0.01094978333118854,0.003376982744094965
3625,4654.816,413.96,273.1640000000001,156.075,3.134492,0.04167,-0.034002,40.6,0,0,6.937023014943808,-3.3564057612523643,0.2448923937455258,-0.0791827888242576,-0.6458338654806821,0.0846775313220406,0.9998473216128343,0.01329199050168474,-0.010846034582152256,0.003319636424004194
3750,4656.816,413.48600000000005,273.204,142.83100000000002,3.134461,0.041867,-0.034136,40.6,0,0,6.880171420274551,-3.421168304601001,0.1991573721623138,-0.0711787875890078,-0.6511404540432328,0.0841916250889842,0.9998459723578987,0.01335494406365501,-0.010888871200633612,0.003333093566181093
3875,4658.816,398.432,273.2,142.868,3.134528,0.042252,-0.034066,40.6,0,0,6.63896268367624,-2.950710187787799,0.0802653106037482,-0.1115950755614194,-0.6767181408015545,0.0843376933343635,0.999844692530109,0.013477447943927176,-0.010866296072560427,0.003297396845099137
4000,4660.824,389.202,273.17999999999995,142.87199999999999,3.1346,0.042339,-0.034066,40.6,0,0,6.785227170314834,-3.4645512069399587,0.0701322219913349,-0.0664906425054734,-0.6586147680578727,0.0845896852803224,0.9998444450227729,0.013504885458374015,-0.01086604379000376,0.0032608155748609594
4041,4661.28,389.17400000000004,273.19300000000004,142.833,3.13452,0.042337,-0.034099,40.6,0,1,6.791774323289143,-3.487501830216591,0.0887013116659656,-0.0644048916680764,-0.6576929242896236,0.0843980498058042,0.9998442009033915,0.013504588879205392,-0.010876844750266308,0.003300643473692319
4100,4661.824,389.146,273.19599999999997,142.791,3.134446,0.042372,-0.034252,40.6,0,1,6.781393699158512,-3.480739416528454,0.0782467388759343,-0.0651338115674492,-0.6589062580796824,0.0844763750691934,0.999843391821463,0.013516061274706608,-0.010925897545106455,0.003336567308602615
4225,4663.024,389.16200000000003,273.19900000000007,142.854,3.13457,0.042356,-0.034129,40.6,0,1,6.788425687782879,-3.4924326744215284,0.0837070096947075,-0.0644935861795718,-0.6579382803286487,0.0845473319733127,0.9998441028712073,0.013510432633890087,-0.010886239384314733,0.003275355825409733
4350,4664.024,389.161,273.188,142.871,3.13459,0.042301,-0.034051,40.5,0,1,6.775406575543971,-3.5007285372523995,0.0785206398639287,-0.0642114212189611,-0.6600447878450679,0.0845230580328864,0.9998446422146111,0.013492810291081214,-0.01086129602660945,0.0032661527532127995
4475,4664.816,389.14799999999997,273.18399999999997,142.82500000000002,3.134516,0.042355,-0.034205,40.6,0,1,6.810487392054577,-3.4611468158811904,0.0834483001633316,-0.0671356337163269,-0.6559752455381717,0.0844233211589746,0.9998437503990449,0.013510341643861936,-0.010910665468735628,0.00330194422543587
4600,4665.224,389.161,273.16800000000006,142.82500000000002,3.134509,0.042299,-0.034191,40.6,0,1,6.809622991831381,-3.4767167015829497,0.0799327247374223,-0.0654804943571748,-0.6562998403505323,0.0846107478534141,0.9998440265105025,0.013492512695726109,-0.010906227134910313,0.003305898078130646
4725,4666.016,389.152,273.19500000000005,142.85500000000002,3.134562,0.042356,-0.034088,40.6,0,1,6.793854083506746,-3.49595444057825,0.0688357882297982,-0.0640781903071616,-0.657751071905856,0.084590534514326,0.9998442305299837,0.013510468840089298,-0.010873190618117009,0.003279578236234265
4850,4667.224,389.157,273.176,142.863,3.13457,0.042375,-0.034129,40.6,0,1,6.802328713472829,-3.486158079781736,0.0768950877841905,-0.0643939362802349,-0.6587883328655871,0.0844520852455277,0.9998440214052803,0.013516492025078002,-0.01088623849731887,0.003275227447517673
4975,4668.024,389.14799999999997,273.19500000000005,142.869,3.134579,0.042413,-0.03409,40.6,0,1,6.802331386135518,-3.49076333517465,0.0959216127136199,-0.0641014503882919,-0.6563442225350509,0.0842158224661136,0.9998440085849764,0.013528573992269649,-0.010873767179790921,0.003270683381378087
5100,4668.424,389.146,273.19800000000004,142.83100000000002,3.13455,0.042374,-0.034207,40.6,0,1,6.809745063073338,-3.4771589374009104,0.1012086512339217,-0.0658868352314793,-0.6570797347429598,0.0843641949952393,0.9998437212538557,0.01351625523421572,-0.01091118475472736,0.003284807594665944
5225,4669.016,389.16,273.16800000000006,142.80399999999997,3.134499,0.042241,-0.034256,40.6,0,1,6.800482082307791,-3.478245655904585,0.0949873977231201,-0.0657606392531509,-0.6574259469246881,0.0843358506759016,0.9998440320004995,0.013474054946494831,-0.01092699572091397,0.003310933523637353
5350,4669.824,389.161,273.1940000000001,142.84,3.134578,0.042393,-0.034143,40.6,0,1,6.795462076353668,-3.496191166476561,0.0997166858659343,-0.0639251002308151,-0.6574142414879779,0.0843584972475354,0.999843909683597,0.013522197521713204,-0.010890675111076213,0.0032710301783548416
5475,4670.624,389.167,273.18300000000005,142.859,3.134571,0.042357,-0.034103,40.6,0,1,6.788716390546301,-3.4977634994357616,0.0903441181265539,-0.063868437363794,-0.6592149859916466,0.0845373536132301,0.999844190089668,0.013510748475510067,-0.010877943557388857,0.003274990615230423
5600,4671.024,389.14300000000003,273.19300000000004,142.817,3.134472,0.042411,-0.034215,40.6,0,1,6.801567898080565,-3.496254940652331,0.0511246280675393,-0.0646513161932195,-0.6583274401093087,0.084638334314105,0.999843398475505,0.01352838958929754,-0.010914004616675282,0.0033235076801635378
