,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,2468.192,315.04900000000004,-111.986,292.942,3.135005,0.04138,-0.033092,0.0,0,0,-3.0589279089327754,-1.978945339719816,-0.2737696993947314,0.0396386403134722,-0.1351411947832881,0.0296329767261137,0.9998524967900306,0.013197394044721289,-0.010554088055290406,0.0030699639234256656
125,2470.192,357.177,-112.016,292.899,3.13498,0.041361,-0.033392,0.0,0,0,-3.460220578204636,-2.5799090058008027,-0.5350969369166145,0.0910588190491517,-0.1723334006391931,0.0293986841932075,0.9998515262675275,0.013191426732531373,-0.010649842156927724,0.003080997125728064
250,2472.192,408.989,-112.03200000000001,292.96299999999997,3.13497,0.04137,-0.033391,0.0,0,0,-2.998013478617576,-1.5450337705094797,-0.139839896031596,0.00396290011708,-0.1322474394867151,0.0301764616914452,0.9998514756367494,0.013194338557336215,-0.010649556653807435,0.0030859423401105013
375,2474.192,453.957,-112.031,292.90500000000003,3.134958,0.041432,-0.033507,0.0,0,0,-3.061438870296224,-2.0247889119193405,-0.2271307009247357,0.0462678933207042,-0.1364817031140439,0.0301535032647283,0.9998508034925551,0.013214154221620684,-0.010686586829113833,0.00309091336715113
500,2476.192,503.66200000000003,-112.08500000000001,292.978,3.134835,0.041472,-0.03329,0.0,0,0,-2.990141052921975,-1.7730151193417958,-0.2548428440762368,0.0255343944848945,-0.1306431871546389,0.0301457392680222,0.9998511659447904,0.013227435432506767,-0.010617798166188037,0.0031532955497972663
625,2478.2,551.395,-112.068,292.927,3.134939,0.041469,-0.033238,0.0,0,0,-2.881760306087741,-0.9363672311706092,0.0607002169805914,-0.049680959766081,-0.1182181637018429,0.0299486629787613,0.9998515257232233,0.013226044564253515,-0.010600864964832967,0.003101598962529262
750,2480.2,598.874,-112.024,292.894,3.135069,0.04152,-0.033506,0.0,0,0,-3.0411614506821647,-1.7481482326664897,-0.5645765840234367,0.0187237819392099,-0.1352090072296645,0.0302932164845367,0.9998506176422339,0.013241749270751474,-0.01068588754975431,0.0030348449659307686
875,2482.2,614.61,-112.04899999999999,293.009,3.135047,0.041436,-0.032953,0.0,0,0,-3.0263070667613614,-2.027504390789688,-0.1124970720590625,0.042171395116905,-0.1322180984133008,0.0297059770288342,0.9998527947320532,0.013215081114419451,-0.01050961888124974,0.0030493292070159312
1000,2484.2,629.529,-112.03399999999999,292.94399999999996,3.134972,0.041599,-0.032813,0.0,0,0,-2.972473516586508,-2.128926679375016,-0.2539121995701076,0.0525564349561586,-0.1283277572960093,0.029777829488196,0.9998524538937007,0.013267379175802545,-0.010465215819986273,0.003086478639433347
1125,2486.2,643.079,-112.035,292.961,3.135004,0.041612,-0.033009,0.0,0,0,-2.981017127287349,-1.8267648170740265,-0.3106081406782957,0.0304659612584782,-0.1263260838035086,0.0303640582767198,0.9998517984201151,0.013271381164380598,-0.010527612728420626,0.003069366105827751
1250,2488.2,649.3489999999999,-112.081,292.981,3.134979,0.041514,-0.033418,0.0,0,0,-3.0657254956826825,-1.949727682383828,-0.3090456203378016,0.0384128331912526,-0.1350421313766758,0.0296009033182638,0.9998507950418974,0.013240218165853529,-0.010658130044478808,0.0030803475390714405
1375,2490.192,649.353,-129.628,293.115,3.13499,0.041714,-0.033021,0.0,0,0,-3.078581162326906,-1.9582411798966333,-0.08632210359647,0.0306725588427462,-0.1402992335981695,0.0305445908247824,0.9998513054160564,0.013303965037887003,-0.01053148174512314,0.003075624218081314
