,bolt1,nut1,jig1,bin1
x,651.785667488242,692.4823799676108,681.4237596714515,380.8051967643916
y,-216.7825139040747,-14.122973954212071,5.917518477698383,-239.36547416804618
z,-14.883461937544837,75.85059733311078,83.63604882136038,72.01179598468569
rx,-0.016187396240866427,1.2695798843181556,-0.03197145895404568,-0.047093328830268164
ry,0.30344859688780623,0.3655196411303526,0.03800373532406358,0.02853315397131856
rz,-0.21658791389374124,-0.45550910985914167,0.004913105146607879,0.017187515472880964
qx,-0.008046818336997117,0.5843822600359287,-0.01598407061179751,-0.023543400067661646
qy,0.15084549098812625,0.16824714743018748,0.01899989580722678,0.014264599165629131
qz,-0.10766670384531368,-0.2096689199115666,0.002456297652836037,0.008592566357022527
qw,0.9826437642636766,0.7656560687149432,0.999688691567446,0.9995841121823107
