,bolt1,nut1,jig1,bin1
x,465.37497337519557,557.540186538034,681.4335434294574,543.6605731625556
y,167.51556123964357,273.0826177295393,6.169490738041806,-210.28041683782877
z,31.711243276280683,33.7343390934472,83.26946324835673,63.89861439607944
rx,0.808557279007838,0.6686889078332585,-0.015972115306501906,0.01871292890442998
ry,0.641088824130783,0.10479325826092505,0.0013715960035889027,0.014452523703089581
rz,1.0172364085973555,-0.34473669268171137,-0.023664587797964785,0.008951201044216582
qx,0.36982882765429015,0.3263644465083007,-0.007985785796496593,0.009356215270836958
qy,0.29322984828172766,0.05114604613518785,0.0006857746562556374,0.007226069401726231
qz,0.4652773009482407,-0.16825432361773804,-0.011831891110878965,0.004475481327907179
qw,0.748839053158186,0.9287415208786594,0.9998978764309251,0.9999201044201935
