,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,2124.376,317.685,-112.016,292.91499999999996,3.134933,0.041173,-0.03335,0.0,0,0,-3.4085211363097327,-2.7174393861710184,-0.5050736539626106,0.1086944460926866,-0.1685724282214286,0.0328745954417638,0.9998523763868139,0.013131675188265359,-0.010636615440425757,0.0031059543402037837,2.6652378880692447
250,2125.376,353.711,-112.05,292.908,3.134878,0.041081,-0.033137,0.0,0,0,-2.868405530011616,-2.76421576539047,-0.3148922488066032,0.110894658688382,-0.1249246927331857,0.0323265410240471,0.9998533852326439,0.013102575895694264,-0.010568877521375352,0.0031351828747428986,36.02601672402877
375,2126.376,368.251,-112.06099999999999,292.964,3.134843,0.041101,-0.03284,0.0,0,0,-2.930205204924793,-1.4909837286288146,-0.1495612881771526,-0.0013057024277157,-0.1300190019474245,0.032266396043618,0.9998542355168145,0.013109112301310333,-0.010474276732318712,0.0031541117122298023,14.540112000944111
500,2127.376,404.651,-112.03,292.928,3.134877,0.041328,-0.03344,0.0,0,0,-2.894458885903572,-1.4295823172010145,-0.0745746623404017,0.0012045847787392,-0.1234676934230917,0.0321920923339722,0.9998513326231344,0.013181332433345518,-0.010665499336311317,0.003132451265525547,36.40003100273408
625,2128.384,419.735,-112.031,292.89300000000003,3.134911,0.0412,-0.033586,0.0,0,0,-3.0268055853070046,-2.3445503382911284,-0.1067140004593083,0.0682390776817198,-0.1387982437516057,0.0322301808508868,0.9998514281936297,0.013140366294793551,-0.010711950057692625,0.003115515809498451,14.964326030789548
750,2129.384,457.019,-112.047,292.875,3.134859,0.041308,-0.033667,0.0,0,0,-3.0326026016769165,-2.1145259871906066,-0.2392241082800579,0.049690175910664,-0.1387308232723923,0.032704888611519,0.9998506154924504,0.013175019745628793,-0.01073795365972898,0.0031403670601058272,37.28400777813458
875,2130.376,471.33000000000004,-112.013,292.887,3.134841,0.041453,-0.033658,0.0,0,0,-3.056688236959765,-1.979404836528137,-0.2957967139892385,0.0394092600349616,-0.1390925659258563,0.0328385682918832,0.999850008916215,0.013221334804413957,-0.01073513827339312,0.0031484571595242743,14.426457076141661
1000,2132.368,514.276,-112.072,292.868,3.134762,0.04124,-0.03391,0.0,0,0,-3.137451400020145,-1.2303982909456568,-0.4796376068338814,-0.0187044151023873,-0.1454659419238261,0.0318992580837929,0.9998499061783238,0.013153729096752505,-0.010815784521602267,0.003187997996978432,5.387385391787448
1125,2133.384,535.4250000000001,-112.07000000000001,292.87800000000004,3.134775,0.041303,-0.033867,0.0,0,0,-2.9309500095985603,-2.0634175055927115,-0.6870507223172164,0.053977526686089,-0.1294051269006973,0.0317590538974394,0.999849812402519,0.01317376743200429,-0.010802023621036954,0.003181316706259203,20.81594730191287
1250,2133.384,535.4250000000001,-112.07000000000001,292.87800000000004,3.134775,0.041303,-0.033867,0.0,0,0,-2.9309500095985603,-2.0634175055927115,-0.6870507223172164,0.053977526686089,-0.1294051269006973,0.0317590538974394,0.999849812402519,0.01317376743200429,-0.010802023621036954,0.003181316706259203,20.81594730191287
1375,2134.384,564.154,-112.048,292.90500000000003,3.134741,0.041428,-0.033635,0.0,0,0,-3.0352169936909865,-1.951405883786728,-0.3571857362115344,0.0399268255271934,-0.1344395233902884,0.0317569241471271,0.9998500242158233,0.013213782830292238,-0.010728144865715928,0.0031987382937279413,28.729021111064608
1500,2135.384,564.234,-97.68599999999999,292.85,3.134721,0.041219,-0.034142,0.0,0,0,-3.125407317618538,-1.9792072637741367,-0.3115971357273327,0.0419669845011045,-0.1423149961789966,0.0309923139123692,0.9998491255192,0.013147192718195944,-0.010889916149946527,0.0032073740612813444,14.36232811907597
1625,2136.384,564.258,-63.50600000000001,292.894,3.134712,0.041453,-0.03394,0.0,0,0,-2.7793051205952928,-2.755173592566046,-0.0281589893026693,0.1039949784853992,-0.1137793708806516,0.0290505022358665,0.9998488272276781,0.013221863263696614,-0.010825514176775216,0.0032114274211411447,34.180036746615684
1750,2137.384,564.213,-44.977000000000004,292.966,3.134738,0.041065,-0.033737,0.0,0,0,-3.0375759251497003,-1.6151387454608623,-0.3050738053805302,0.0108914362152559,-0.1329437069709962,0.0311693556707485,0.9998511867480844,0.01309802892101671,-0.01076070136876515,0.0032020779009857116,18.529194531873213
1875,2137.384,564.213,-44.977000000000004,292.966,3.134738,0.041065,-0.033737,0.0,0,0,-3.0375759251497003,-1.6151387454608623,-0.3050738053805302,0.0108914362152559,-0.1329437069709962,0.0311693556707485,0.9998511867480844,0.01309802892101671,-0.01076070136876515,0.0032020779009857116,18.529194531873213
2000,2138.384,564.256,-13.155,292.97299999999996,3.134623,0.041652,-0.033652,0.0,0,0,-3.0594811521341105,-2.0161204518126765,-0.1035199308784886,0.0428171073709773,-0.135406972768355,0.0306210002021327,0.9998488232801931,0.013285713525124586,-0.010733958310465105,0.0032561542240849427,31.82202982212166
2125,2138.384,564.256,-13.155,292.97299999999996,3.134623,0.041652,-0.033652,0.0,0,0,-3.0594811521341105,-2.0161204518126765,-0.1035199308784886,0.0428171073709773,-0.135406972768355,0.0306210002021327,0.9998488232801931,0.013285713525124586,-0.010733958310465105,0.0032561542240849427,31.82202982212166
2250,2139.384,564.2230000000001,12.926,292.93,3.134731,0.041424,-0.033849,0.0,0,0,-3.0002416069536757,-2.143299373387203,-0.1195153735430806,0.0541841880251794,-0.1291205013754831,0.0303505746197623,0.9998492932478997,0.013212539488556116,-0.010796428378431245,0.0032026124036798258,26.081056324466616
2375,2141.384,564.272,37.344,292.942,3.134642,0.041849,-0.033736,0.0,0,0,-3.172076128481026,-2.02774518180653,-0.2091178909946798,0.0455452164323222,-0.141824391239463,0.0298218935054106,0.9998477370562363,0.013348455086120339,-0.01076067482581079,0.0032448925453102207,0.8094572255530263
2500,2142.384,564.234,69.013,292.97299999999996,3.134655,0.04146,-0.033711,0.0,0,0,-3.0044678325877303,-1.6703852182265375,-0.3585181057553088,0.0161478439468259,-0.1307661200146415,0.0304632387876108,0.99984948460798,0.01322434514542967,-0.010752674847987932,0.003241112192583198,31.669037970863595
2625,2143.384,564.256,87.863,292.937,3.134542,0.041617,-0.033788,0.0,0,0,-2.890856572972493,-1.4717862452784984,-0.56069308282347,0.0029085847828444,-0.1193569371580515,0.0311200180568415,0.9998483664403639,0.013274886559551164,-0.010777611722952512,0.0032961491040716753,18.850047214794973
2750,2144.384,564.277,121.986,292.885,3.134474,0.04148,-0.033791,0.0,0,0,-3.158835910792729,-1.6913723997844918,-0.291399343338253,0.021714176334769,-0.1443004311537361,0.0297557460106145,0.9998488133024835,0.01323147959618967,-0.010778807305565215,0.0033310356318738514,34.12304608325582
2875,2146.384,564.226,171.604,292.932,3.134519,0.041714,-0.033655,0.0,0,0,-3.2138253739488456,-2.3703260417597654,-0.3420244007597587,0.0750246213042308,-0.1453166163055484,0.0299660979205903,0.9998483712100549,0.013305925073880946,-0.010735266537888076,0.0033077180788412416,33.857041852471404
3000,2147.384,564.241,189.634,292.85299999999995,3.134503,0.041837,-0.033959,0.0,0,0,-3.1902336100665827,-2.1171047923313013,-0.1829654767316204,0.052111458955846,-0.14313781033564,0.0296989867730895,0.9998467830684474,0.01334520651702507,-0.010832274496537859,0.0033132582040585837,18.030179311365682
3125,2149.384,564.193,235.185,292.821,3.134414,0.041838,-0.034248,0.0,0,0,-3.053782888044877,-1.9086459646223213,-0.2219028699450444,0.0368305270926897,-0.1331081195835648,0.030720630346852,0.9998456245965769,0.013345888973783164,-0.01092475753081232,0.0033561727418890256,8.5823496782641
3250,2151.384,564.215,244.959,292.803,3.13439,0.042015,-0.034196,0.0,0,0,-3.348408483020556,-1.9622913369468336,-0.2192621628826758,0.0398887893118172,-0.1575863990375375,0.0289185079876604,0.9998450110468607,0.013402444539171532,-0.010908246899000587,0.0033672711010124113,7.6333142212278755
3375,2153.384,564.318,259.476,292.854,3.134617,0.042005,-0.033838,0.0,0,0,-2.9916737712801376,-1.757854111089657,-0.2301524762454185,0.0253566327850686,-0.1273141560362022,0.0289607328716373,0.9998466833342584,0.013398306693754141,-0.010793284178151473,0.0032557978857833307,8.225911134944257
3500,2155.384,564.2779999999999,269.675,292.744,3.134601,0.042133,-0.03443,0.0,0,0,-2.973268115041912,-1.8779996462885804,-0.3068907427562261,0.0347253416414545,-0.1269434503703594,0.0304965178779854,0.999844065636281,0.013439168180401086,-0.010982141325118303,0.003259715086644967,4.433312418497081
3625,2156.384,564.2009999999999,251.699,292.80899999999997,3.134501,0.042128,-0.034473,0.0,0,0,-2.5817335326100666,-1.315507830030057,-0.2369519891429618,-0.010337034401524,-0.0947649073158573,0.0303609615088084,0.9998437632331304,0.013437997964424103,-0.01099620451546696,0.003309504611619436,17.97628242991303
3750,2157.384,564.297,220.229,292.711,3.134561,0.041801,-0.034575,0.0,0,0,-3.3973733143804674,-2.304682903669437,-0.2585463716031176,0.0690867801575524,-0.1612504428996627,0.0303271051995711,0.9998449002132489,0.013333451374471263,-0.011028541931349584,0.003281136216530419,31.470299013514314
3875,2158.384,564.2470000000001,219.688,292.745,3.134546,0.042214,-0.034514,0.0,0,0,-3.0304935236406285,-1.9484600535509071,-0.2124877865671933,0.0391930502813438,-0.1324106525982682,0.0308810962839514,0.9998433315733488,0.013465231136833643,-0.011009119899954432,0.003286204157795804,0.5443684414071247
4000,2159.384,564.264,219.698,292.74,3.134586,0.042101,-0.034486,0.0,0,0,-3.040880299754588,-1.94195311722794,-0.262337742779645,0.0391875733079184,-0.1336022112594832,0.0308872492283119,0.9998439808336169,0.013429024259368256,-0.011000055357558578,0.0032671211116061276,0.020346989949333275
4125,2160.384,564.264,227.972,292.85699999999997,3.134635,0.042253,-0.034153,0.0,0,0,-2.872975151636685,-2.1560481072170687,-0.1508530264365771,0.0583373556054164,-0.1179965073072415,0.0314838370201259,0.9998445730732219,0.013477305251189644,-0.010893673969750786,0.003243425139184422,8.274827188527867
4250,2161.384,564.245,265.23400000000004,292.659,3.134506,0.042189,-0.034766,0.0,0,0,-3.1969176307092284,-2.101538520519484,-0.4219049893735403,0.0552932867086583,-0.1460390717768766,0.0305563946306021,0.9998424851310583,0.013457417087475417,-0.011089633849182734,0.0033049770610589146,37.26253089901439
4375,2162.384,564.218,269.70300000000003,288.858,3.134461,0.042162,-0.034896,0.0,0,0,-2.7251757245701107,-2.4054553110117416,-0.174215824262481,0.081483253658016,-0.1057122615331473,0.0302232867049714,0.9998420631599864,0.013448992049016194,-0.01113125626256983,0.003326932951571084,5.866880857832368
4500,2163.384,564.2470000000001,269.642,251.782,3.134398,0.041806,-0.035069,0.0,0,0,-2.954043897037879,-1.8757834819940609,-0.1696455546980803,0.0345605740490383,-0.1246171405647749,0.0305672431528171,0.9998428519162728,0.013335712397472083,-0.011186674115364982,0.0033598465773235333,37.07606152222751
4625,2164.392,564.235,269.654,235.4,3.134633,0.041639,-0.034694,0.0,0,0,-3.072661586086575,-2.2341880775405007,-0.2057139569453251,0.0600524361485784,-0.1311568026385114,0.0305333380030852,0.999845291426044,0.013281477636995796,-0.011066250033332505,0.0032455623776044993,16.251992847357375
4750,2165.392,564.23,269.584,198.189,3.134549,0.041592,-0.034817,0.0,0,0,-3.0707398707172207,-1.878225785900251,-0.19100953447611,0.0339232926447952,-0.1323753300224756,0.0313901031176848,0.9998449115657853,0.013266836652368216,-0.011105776392707834,0.003287186024772222,37.21106617660936
4875,2166.392,564.219,269.577,180.311,3.134478,0.041677,-0.034896,0.0,0,0,-3.176296852893722,-1.844678528514212,-0.3057355223633733,0.0347847064612783,-0.1426474669912558,0.0313965033233257,0.9998441506506142,0.0132942405933829,-0.011131219131575923,0.003321676902088778,17.87800475444616
5000,2167.392,564.25,269.63399999999996,146.117,3.134729,0.041743,-0.034542,0.0,0,0,-2.897331735899164,-1.6885446334965557,-0.3073297556776762,0.0176996433153296,-0.1192402121036863,0.0311428324464034,0.9998455488931718,0.013314245903696195,-0.011017432431916106,0.0031977174885085393,34.1940615604523
5125,2167.392,564.25,269.63399999999996,146.117,3.134729,0.041743,-0.034542,0.0,0,0,-2.897331735899164,-1.6885446334965557,-0.3073297556776762,0.0176996433153296,-0.1192402121036863,0.0311428324464034,0.9998455488931718,0.013314245903696195,-0.011017432431916106,0.0031977174885085393,34.1940615604523
5250,2169.392,564.164,269.57599999999996,144.55200000000002,3.131527,-0.114966,-0.034457,0.0,0,0,-2.979202943592548,-1.9671617989293173,-0.231372929098334,0.0421378036073725,-0.1278167520983549,0.0309755616176234,0.9992588361615901,-0.0366852309937463,-0.010995102937838284,0.0038832835727829573,0.03062569254053407
5375,2171.392,564.175,269.539,140.774,3.131498,-0.115059,-0.034526,0.0,0,0,-3.249461453112134,-1.3574684221518958,-0.3032808975753704,-0.0119604050741601,-0.1541688893746566,0.0309579453648126,0.9992574438889169,-0.036715195806101386,-0.011017207262373709,0.003895686543543663,3.739262226696603
5500,2173.392,564.12,269.476,125.23200000000001,3.131446,-0.115145,-0.034844,0.0,0,0,-2.7997792031081463,-1.6018146669256206,-0.1638099687292233,0.0102828396232563,-0.1102584170599193,0.0307017920283586,0.9992552015609185,-0.03674316599543213,-0.01111884038338475,0.003918328037431292,9.178485114658066
5625,2174.392,564.107,269.425,118.096,3.131249,-0.115006,-0.034939,0.0,0,0,-3.3413373469960934,-2.1023285564284158,-0.283134976492947,0.0455167840760225,-0.1589457282895632,0.0306087680358583,0.9992560010295635,-0.036701148856065416,-0.011149865571205585,0.0040187780224861976,7.136194083683553
5750,2175.392,564.192,269.45799999999997,110.07799999999999,3.131539,-0.115047,-0.034323,0.0,0,0,-3.108269677854641,-2.3014006129375937,-0.0602475383255012,0.0640642486056817,-0.1374603688365529,0.0305843320063207,0.9992583889814645,-0.036710920693355735,-0.010952297156449528,0.003876536986934512,8.018518441707311
5875,2176.392,564.192,269.43899999999996,105.395,3.13144,-0.11495,-0.034418,0.0,0,0,-2.999987337830211,-1.962974213305866,-0.2703462278504507,0.0405486708611525,-0.1293963831378269,0.0311022777892718,0.9992589476517486,-0.03668114861934717,-0.010982964533977301,0.003927259086266,4.683038543509965
