,bolt1,nut1,jig1,bin1
x,662.919393598568,696.2029021760942,683.3657826705144,442.69797828078566
y,-13.463249985150469,-13.81560323804004,11.148863795630282,-114.47948897776628
z,60.67898467873988,62.20259061349674,68.16037514230773,26.257316355006026
rx,-0.042447430287996,-0.1331510607363767,-0.008374744833042054,0.0038527273484584156
ry,-1.0522511486890556,0.2723691292181514,0.003184500957529158,-0.0025171563941796217
rz,-0.508982653860415,0.05127365350126968,-0.025542021192025324,-0.03952774911249916
qx,-0.020034399085310628,-0.06631357932414844,-0.004187244585544067,0.001926236567040205
qy,-0.4966430077811983,0.13564872676168374,0.001592201870970951,-0.0012584951523673046
qz,-0.24023036366994868,0.02553595495140081,-0.012770620726041983,-0.019762570477184833
qw,0.8338067630130732,0.9882053668797158,0.999908417367438,0.9998020537140206
