,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,1855.256,315.448,-112.028,292.956,3.134911,0.041225,-0.033129,40.6,0,0,-3.0511395128955305,-2.8025840242013595,-0.4691863543871941,0.1199910263122794,-0.1399047193306531,0.028373540911649,0.999852866834194,0.01314835873657646,-0.010566209256131998,0.0031177825346808646,0.4521249827204852
250,1856.256,346.368,-112.003,292.907,3.134939,0.041342,-0.03336,40.6,0,0,-2.984023237384084,-1.6007743677847777,-0.1906706875970534,0.0179018867898882,-0.1335122030316896,0.0273821073584461,0.9998516467758759,0.013185541020418023,-0.010639776702654572,0.003101789690800913,30.92004893269092
375,1857.264,364.97200000000004,-111.997,292.88599999999997,3.134888,0.041384,-0.033297,40.6,0,0,-3.063573201246656,-1.8973369543052976,-0.3132567174330991,0.0412832439600862,-0.1413547295126433,0.0279015428455991,0.9998515993927455,0.013199150524442779,-0.010619855862467891,0.003127343707146326,18.456361924427394
500,1857.264,364.97200000000004,-111.997,292.88599999999997,3.134888,0.041384,-0.033297,40.6,0,0,-3.063573201246656,-1.8973369543052976,-0.3132567174330991,0.0412832439600862,-0.1413547295126433,0.0279015428455991,0.9998515993927455,0.013199150524442779,-0.010619855862467891,0.003127343707146326,18.456361924427394
625,1858.264,369.925,-111.998,292.961,3.134908,0.041404,-0.033022,40.5,0,0,-3.1806240621713604,-1.522491399821834,-0.3994246711725497,0.0080049905230861,-0.1513508440749857,0.0276390389293548,0.9998524715883198,0.013205456662091136,-0.010532088443038679,0.003118667359909867,4.953567906065259
750,1858.264,369.925,-111.998,292.961,3.134908,0.041404,-0.033022,40.5,0,0,-3.1806240621713604,-1.522491399821834,-0.3994246711725497,0.0080049905230861,-0.1513508440749857,0.0276390389293548,0.9998524715883198,0.013205456662091136,-0.010532088443038679,0.003118667359909867,4.953567906065259
875,1859.264,375.03999999999996,-112.01700000000001,292.918,3.134916,0.041481,-0.033104,40.6,0,0,-3.0792979219630934,-1.8767154470413496,-0.3323011810481417,0.0399376086280182,-0.1413692632641495,0.0279132525103771,0.9998518873988448,0.013229973671125949,-0.010558208539064957,0.0031137267180680974,5.1152160267186675
1000,1859.264,375.03999999999996,-112.01700000000001,292.918,3.134916,0.041481,-0.033104,40.6,0,0,-3.0792979219630934,-1.8767154470413496,-0.3323011810481417,0.0399376086280182,-0.1413692632641495,0.0279132525103771,0.9998518873988448,0.013229973671125949,-0.010558208539064957,0.0031137267180680974,5.1152160267186675
1125,1860.264,379.89099999999996,-112.016,292.94100000000003,3.134876,0.041487,-0.032886,40.6,0,0,-3.030981782655572,-1.9613629272996256,-0.3667772000632927,0.0465433022233951,-0.1381831876206796,0.0277406367134256,0.9998525241032865,0.013232064575272848,-0.010488820006807502,0.003134831132207484,4.851054627604186
1250,1861.248,379.79,-112.006,292.922,3.13491,0.041531,-0.033486,40.6,0,0,-3.0862020188554884,-1.8720253548590928,-0.3737134844851543,0.0392949676988653,-0.1416656307842732,0.0279775779384404,0.9998503801723945,0.013245926083664192,-0.0106800481769661,0.0031143670692084253,0.10493593600036177
1375,1861.248,379.79,-112.006,292.922,3.13491,0.041531,-0.033486,40.6,0,0,-3.0862020188554884,-1.8720253548590928,-0.3737134844851543,0.0392949676988653,-0.1416656307842732,0.0279775779384404,0.9998503801723945,0.013245926083664192,-0.0106800481769661,0.0031143670692084253,0.10493593600036177
1500,1862.264,379.865,-112.006,292.956,3.134912,0.041452,-0.033073,40.5,0,0,-3.0662742090473403,-1.8786003337871868,-0.3385172065786231,0.0401189396236741,-0.1413243295942728,0.0279621061916561,0.9998521063345743,0.013220744158617778,-0.010548337150389987,0.0031160817654953157,0.08105002707102285
1625,1862.264,379.865,-112.006,292.956,3.134912,0.041452,-0.033073,40.5,0,0,-3.0662742090473403,-1.8786003337871868,-0.3385172065786231,0.0401189396236741,-0.1413243295942728,0.0279621061916561,0.9998521063345743,0.013220744158617778,-0.010548337150389987,0.0031160817654953157,0.08105002707102285
1750,1863.264,379.863,-112.01899999999999,292.94599999999997,3.134901,0.041358,-0.033073,40.6,0,0,-3.070496572971408,-1.8867594596522117,-0.3465994434284371,0.0402665753835836,-0.1412883107142219,0.0278149554343933,0.9998524821077531,0.0131908149428044,-0.010548378127650512,0.003122201624753551,0.016522711641881294
1875,1863.264,379.863,-112.01899999999999,292.94599999999997,3.134901,0.041358,-0.033073,40.6,0,0,-3.070496572971408,-1.8867594596522117,-0.3465994434284371,0.0402665753835836,-0.1412883107142219,0.0278149554343933,0.9998524821077531,0.0131908149428044,-0.010548378127650512,0.003122201624753551,0.016522711641881294
2000,1864.264,379.88,-112.01899999999999,292.951,3.134901,0.041414,-0.033035,40.6,0,0,-3.062503785364325,-1.8911149916021197,-0.3557311759809381,0.0421479216614688,-0.14000311420072,0.0280390641455589,0.9998523746643875,0.013208674291261812,-0.010536257188676148,0.0031220323359398864,0.017720045146680182
2125,1864.264,379.88,-112.01899999999999,292.951,3.134901,0.041414,-0.033035,40.6,0,0,-3.062503785364325,-1.8911149916021197,-0.3557311759809381,0.0421479216614688,-0.14000311420072,0.0280390641455589,0.9998523746643875,0.013208674291261812,-0.010536257188676148,0.0031220323359398864,0.017720045146680182
2250,1865.264,379.967,-107.28,292.949,3.134809,0.041683,-0.032915,40.6,0,0,-3.1779464388588994,-1.8735471841743865,-0.3510614411521205,0.038929030373591,-0.1497843379340218,0.0277960925779707,0.9998514909602233,0.0132948481702378,-0.01049828293365106,0.0031668741992738943,4.739798940883453
2375,1865.264,379.967,-107.28,292.949,3.134809,0.041683,-0.032915,40.6,0,0,-3.1779464388588994,-1.8735471841743865,-0.3510614411521205,0.038929030373591,-0.1497843379340218,0.0277960925779707,0.9998514909602233,0.0132948481702378,-0.01049828293365106,0.0031668741992738943,4.739798940883453
2500,1866.264,379.927,-102.12599999999999,292.966,3.134802,0.041785,-0.032956,40.6,0,0,-3.243001680865751,-1.7007237538003637,-0.4423124652762749,0.0279393468601332,-0.1518671009711098,0.0268479901370486,0.9998509117211034,0.01332740324469179,-0.010511377320379623,0.0031694794620507768,5.154183252465914
2625,1866.264,379.927,-102.12599999999999,292.966,3.134802,0.041785,-0.032956,40.6,0,0,-3.243001680865751,-1.7007237538003637,-0.4423124652762749,0.0279393468601332,-0.1518671009711098,0.0268479901370486,0.9998509117211034,0.01332740324469179,-0.010511377320379623,0.0031694794620507768,5.154183252465914
2750,1867.264,379.926,-97.18,293.051,3.134745,0.041546,-0.032534,40.6,0,0,-2.9924355482183143,-2.314812697586857,-0.0995471849918745,0.0732943226730847,-0.1343263181475298,0.029048084770474,0.9998532221858172,0.013251445322963098,-0.010376992300998446,0.0032017670553500985,4.946730435348164
