,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw,speed
125,459.008,322.445,-110.315,289.011,3.133994,0.051817,-0.058677,0.0,0,0,-2.9060965494478497,-2.6622320038188776,-0.0402764091638374,0.1020859743615365,-0.1413503327091751,0.0373052003937617,0.999682712738376,0.016528608263437782,-0.018716813923494967,0.003310564524176979,9.994050029892815
250,460.008,359.044,-110.332,288.996,3.134002,0.051803,-0.05903,0.0,0,0,-2.963078250278266,-1.426126599358323,0.0154676880633138,0.0012505837238403,-0.1486989466980129,0.0368108941278864,0.9996806987102725,0.016524067066737112,-0.018829328010916198,0.0033033680346692047,36.5990070220491
375,462.008,371.14399999999995,-110.311,289.036,3.133999,0.051952,-0.058815,0.0,0,0,-3.416665022314457,-0.98905918167516,-0.2408723199595952,-0.0410591327703014,-0.1858166413460476,0.0369794065814919,0.9996811928899744,0.016571618986802466,-0.01876077476726184,0.0033056552098106482,8.678015787033289
500,463.016,408.429,-110.351,289.054,3.133986,0.05181,-0.058724,0.0,0,0,-2.9875796088556315,-1.8319497023493057,-0.0454314294102953,0.0344080035391672,-0.1494088466381497,0.0374753070881251,0.9996824554323487,0.01652641333303658,-0.01873184899766918,0.0033141810790120224,36.98911289806573
625,465.016,432.505,-110.363,289.106,3.133963,0.051788,-0.058434,0.0,0,0,-2.7186694720906512,-1.1187804355505226,-0.1014666295078008,-0.0242847595552558,-0.1266847396525874,0.0372158662522349,0.9996842470023533,0.016519546588060506,-0.01863951466221379,0.003328568614226702,19.893007643840146
750,467.016,462.399,-110.395,289.062,3.13398,0.051702,-0.058593,0.0,0,0,-2.947244093498114,-1.8107096912738307,-0.0748757454360441,0.032365012219439,-0.1446679642291141,0.0374509594335645,0.9996837874751348,0.016492016917797628,-0.01869012315315687,0.0033192971955848605,0.3110321526787304
875,469.008,468.018,-110.457,289.054,3.133971,0.051423,-0.0585,0.0,0,0,-2.959626793318106,-1.8345459054043936,-0.1100566052902018,0.0358128653062665,-0.1462910200543414,0.0374417750421547,0.999685777413916,0.016403100645141836,-0.018660548543274362,0.0033269586146896834,1.050239233220401
1000,471.016,477.24899999999997,-110.456,289.069,3.133976,0.051536,-0.058491,0.0,0,0,-2.950028410151249,-1.8009976865026136,-0.0457958801075968,0.0315941704618186,-0.1449731801392843,0.0379108862850485,0.9996852513425087,0.01643911092911609,-0.018657638104527502,0.0033236155743456308,4.8851494347664906
1125,473.016,482.28700000000003,-110.455,289.076,3.133934,0.051437,-0.058569,0.0,0,0,-2.951602100649517,-1.830271478347524,-0.0511661374228737,0.0341890889682208,-0.1454684789927778,0.03721623826072,0.9996852268994938,0.016407751093682654,-0.01868276870357718,0.0033446937862786313,4.5340645121127725
1250,475.016,482.319,-106.12299999999999,289.08099999999996,3.133932,0.051619,-0.058401,0.0,0,0,-3.0830471283724097,-1.7195876464780906,-0.0850313158375369,0.0231830015015607,-0.1517005431310424,0.0371522658212512,0.999685268432134,0.016465817979202588,-0.018629191495445677,0.003345764826463337,4.341029946913543
1375,476.016,482.30699999999996,-69.038,289.088,3.133845,0.051279,-0.058474,0.0,0,0,-2.927003681568784,-1.4773627249911334,-0.0346809645510437,0.0066042543091102,-0.1420279649093619,0.0365950058772651,0.9996864432576468,0.016357835541901043,-0.018653017326334786,0.0033913607715774065,37.085002602130146
1500,478.016,482.312,-60.472,289.091,3.133947,0.051234,-0.05854,0.0,0,0,-2.9711387340181865,-1.820477782710228,-0.0559029226866903,0.033803282425822,-0.1439941429230446,0.0363869217182647,0.9996864774971973,0.016342949318572206,-0.018673463971370905,0.003340128758967336,0.04267317658667838
1625,479.016,482.327,-34.357,289.07300000000004,3.133828,0.051157,-0.058568,0.0,0,0,-3.2437343285827764,-2.231451008075342,0.0362972126422622,0.0676619054487107,-0.1656798988381451,0.0363240446561719,0.9996864867245423,0.01631900716994277,-0.018683105184612237,0.0033999773513591985,26.115010511198346
1750,479.016,482.327,-34.357,289.07300000000004,3.133828,0.051157,-0.058568,0.0,0,0,-3.2437343285827764,-2.231451008075342,0.0362972126422622,0.0676619054487107,-0.1656798988381451,0.0363240446561719,0.9996864867245423,0.01631900716994277,-0.018683105184612237,0.0033999773513591985,26.115010511198346
