,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,2567.112,314.983,-112.035,292.91499999999996,3.13491,0.041363,-0.033188,40.6,0,0,6.7399362785666,-3.603073235388704,0.0388438146897423,-0.066832598454247,-0.6601474021244013,0.0994786574728619,0.9998520904111717,0.013192366612016705,-0.010585021954877802,0.0031170617252345347
250,2568.112,330.529,-112.03399999999999,292.839,3.134904,0.041191,-0.033171,40.7,0,0,6.8789889826489,-3.820712051017271,0.0452794507568458,-0.0445238500545491,-0.6456200672956485,0.0992108665361014,0.9998528561715387,0.013137543924331287,-0.010579628305066473,0.003121283418574159
500,2569.112,363.81,-112.057,292.952,3.134893,0.041303,-0.033207,40.6,0,0,6.836735284946457,-3.649379514116428,-0.0143318437936364,-0.0604475720023356,-0.6530741129787788,0.0993854989708421,0.9998522495008307,0.013173303669736992,-0.010591140957338603,0.0031258553669604974
750,2570.112,369.145,-112.066,292.956,3.134939,0.041131,-0.033099,40.6,0,0,6.671053093131384,-3.728982484878762,0.217171837651254,-0.0547307414092578,-0.6644730018024365,0.0992161481870469,0.9998534052288016,0.013118268141889154,-0.010556552411280765,0.0031045602772167063
1000,2571.112,406.223,-112.05199999999999,292.934,3.134889,0.041295,-0.033231,40.7,0,0,6.922532015669403,-2.592797909616422,-0.0646821557278874,-0.1523789216088392,-0.6468031526683877,0.0991889234512666,0.9998521956321009,0.013170768221339769,-0.010598808542519478,0.0031277806198526416
1250,2572.112,414.916,-106.287,293.008,3.134861,0.041379,-0.032642,40.6,0,0,6.641974852928688,-3.2874950483258,0.0287473373428452,-0.0912149568435155,-0.6690624883269686,0.1000165591103667,0.9998537612343493,0.01319769801152783,-0.010411060163181598,0.0031443185270749077
1500,2573.12,414.83799999999997,-68.57900000000001,292.959,3.134782,0.041459,-0.033076,40.6,0,0,6.767652140025471,-3.7713569619177822,0.2165211423854599,-0.0527246450413071,-0.6567973883710471,0.0995005572562776,0.9998518504616528,0.013223521721220061,-0.010549728754940417,0.0031810100430994972
1750,2574.104,414.803,-58.974,292.925,3.134808,0.041373,-0.033235,40.6,0,0,6.55503954382145,-3.9880679438441455,0.1698447320024503,-0.0354928350470303,-0.6723742148000568,0.0990305477482862,0.9998517210261207,0.013195980504711513,-0.01060035317898357,0.003167739273414462
2000,2575.12,414.865,-22.074999999999996,292.966,3.13488,0.041226,-0.033024,40.6,0,0,6.51919346561475,-3.7047483237004193,-0.1685453501416195,-0.062343005794618,-0.6756230688793776,0.0984531074431307,0.9998531629292299,0.013148811595633782,-0.01053282768481565,0.0031338275318432344
2250,2576.12,414.803,-12.135999999999994,292.967,3.134792,0.041399,-0.033126,40.6,0,0,6.776881893535153,-3.618782171065877,0.0226592297457899,-0.0660530083311073,-0.6561682615781628,0.0993073721653932,0.9998519513370575,0.01320434368002816,-0.0105656438258077,0.0031761432594178177
2500,2577.12,414.851,-3.34799999999999,292.976,3.134766,0.041516,-0.033017,40.6,0,0,6.697306132494644,-3.5929804118558915,0.0846541021633576,-0.067039039459161,-0.661739847745248,0.0998966975243993,0.9998517815217892,0.013241768783270776,-0.010530963481964814,0.003188942667449591
2750,2578.12,414.828,33.684999999999995,292.928,3.13469,0.041295,-0.033258,40.6,0,0,6.797177597133603,-3.2326281250068587,0.0657427052131261,-0.0929448195666593,-0.654420881959446,0.099700891597683,0.9998517705716512,0.013171598743657694,-0.010608088897362093,0.0032271227456971436
3000,2579.12,414.792,37.81600000000002,290.44599999999997,3.134591,0.040974,-0.03374,40.7,0,0,6.88353246940434,-4.204203038501737,-0.0882491398072552,-0.0198824187657614,-0.643984958144404,0.0993849371161725,0.9998513028302766,0.013069618103978397,-0.010762164173091013,0.0032761461393470176
3250,2580.12,414.773,37.771,254.662,3.134493,0.041091,-0.033902,40.6,0,0,6.789650679809734,-3.6503092732557207,-0.011697019517643,-0.064916585592546,-0.6533024132509994,0.098332549805022,0.9998500918057653,0.013107331910580342,-0.010814162868572065,0.0033234993065400266
3500,2581.12,414.793,37.77900000000001,242.429,3.134621,0.041208,-0.03351,40.6,0,0,6.607475790285643,-3.117426124334045,0.135226941004372,-0.1045093976356602,-0.668240771839037,0.0985601191902484,0.9998511641614406,0.013144130270538176,-0.010688696499847947,0.0032608482910113385
3750,2582.12,414.887,37.802,211.685,3.134785,0.0411,-0.032909,40.6,0,0,6.817454230346123,-3.513242622374133,-0.0544750843277786,-0.0724696758994473,-0.6501959916868687,0.0993135732599978,0.9998539130237944,0.013109031664142182,-0.010496475013023239,0.00318275228945732
4000,2583.12,414.80899999999997,37.748000000000005,193.03799999999998,3.134602,0.041176,-0.033338,40.6,0,0,6.733553540549426,-3.739031868080825,-0.0019439163175862,-0.0542734850304025,-0.6563049850762244,0.0993154012445106,0.9998518466502884,0.013134011794056237,-0.01063390531353815,0.0032714739773354773
4250,2584.104,414.89300000000003,37.76499999999999,170.38,3.134614,0.041316,-0.033192,40.6,0,0,6.824136645299931,-3.640984989643235,0.0796024550351473,-0.0625171029033295,-0.648229099057885,0.0988908360238958,0.9998517744650406,0.013178616542195503,-0.010587294033027233,0.003265328498250099
4500,2585.12,414.83500000000004,37.75400000000001,143.103,3.134607,0.041338,-0.033147,40.6,0,0,6.845527551954926,-4.198563211050914,-0.027525204228783,-0.0167448501207135,-0.6475249630624397,0.0992212982755055,0.999851821443523,0.013185663974728683,-0.010572964433942903,0.0032689210289082635
4750,2586.112,414.84700000000004,37.77700000000001,143.05399999999997,3.134556,0.041544,-0.03324,40.7,0,0,6.716286517341334,-3.62584512587171,0.0133079204097814,-0.0650512410475583,-0.6584179991169925,0.0992966987703341,0.9998505567230802,0.013251571044991266,-0.010602787924501967,0.0032925633804160546
5000,2587.92,409.853,37.78200000000001,143.06,3.134553,0.041429,-0.033415,40.6,0,0,6.733936490604079,-3.6002012822042526,0.0364002640246472,-0.0670510767222453,-0.6579691141582679,0.099296949159447,0.9998504440913676,0.013214899875121354,-0.010658617860126483,0.003293893880703739
5250,2590.72,404.86100000000005,37.775000000000006,143.07,3.134547,0.041333,-0.033169,40.6,0,1,6.719894451305652,-3.595866824070527,0.0406539525636642,-0.0669667412403933,-0.6581141075253418,0.0991109168296574,0.9998516645761959,0.01318431940944829,-0.010580182674666495,0.003298833201371163
5500,2593.92,404.83000000000004,37.76499999999999,143.018,3.134496,0.041333,-0.033481,40.6,0,1,6.734198169365691,-3.593422994523111,0.0189576041682188,-0.067031700461044,-0.6572606437940004,0.0994876466798513,0.9998505232252216,0.013184518875273117,-0.010679865397213346,0.0033226711205762553
5750,2596.72,404.845,37.76599999999999,143.063,3.134493,0.041372,-0.033338,40.6,0,1,6.725188968548836,-3.6198685020402994,0.0172311837796924,-0.0649602047833952,-0.6585307854584699,0.0992405948969897,0.9998508382641489,0.013196975996010956,-0.010634264375785876,0.0033246756571628307
6000,2599.52,404.83000000000004,37.76499999999999,143.04,3.134471,0.041334,-0.033426,40.6,0,1,6.712807677588114,-3.6048196874932086,0.0354837294754999,-0.0658088725912687,-0.6592524935260679,0.0990061616957984,0.9998506613594024,0.013184944839696887,-0.0106624078533824,0.0033354561168721956
6250,2600.52,404.748,37.774,142.922,3.134433,0.041463,-0.033726,40.6,0,1,6.724232296867108,-3.597182269926326,0.0323306161659043,-0.0670953483275687,-0.6579481780488544,0.0990513509953137,0.999849034442571,0.013226232787586245,-0.010758216409669674,0.0033519949567293256
6500,2601.52,404.79900000000004,37.810999999999986,136.159,3.134621,0.041363,-0.033714,40.6,0,1,6.587669126107716,-3.585659183583489,0.0140801942989619,-0.0637531474822564,-0.6713275219797119,0.0989441194465503,0.9998498225379806,0.013193552971679347,-0.01075375202202929,0.0032587341409077188
6750,2603.52,404.81899999999996,37.772,123.227,3.134389,0.041902,-0.033355,40.7,0,1,6.605386309731261,-3.517820869886307,-0.0633089932493891,-0.0723822241035113,-0.6687652000439925,0.0990781671764979,0.9998483638372524,0.013366447540974827,-0.010640013787628643,0.003373057767472006
7000,2607.52,404.871,37.81000000000001,113.49199999999999,3.112788,-0.349487,-0.031472,40.7,0,1,6.738909581922516,-3.660436716501436,0.0413017581624975,-0.0635357914298225,-0.6590502616076812,0.0990245817815261,0.9936957597246779,-0.11156678513888467,-0.010046811074205846,0.004544353222236389
7250,2611.528,404.90500000000003,37.797,108.52000000000001,3.112899,-0.349426,-0.031253,40.7,0,1,6.789520033386678,-3.658386068659096,0.0313911072852395,-0.0634241851321894,-0.6553032392989399,0.0991306321931395,0.9936992858654596,-0.11154373035001268,-0.009976579317592127,0.004493701725626774
7500,2615.512,404.8,37.70000000000001,101.539,3.112778,-0.349628,-0.031084,40.6,0,1,6.774867476270755,-3.6483038570543145,0.0357360600432575,-0.0643281951713474,-0.6547098170106288,0.098874792689537,0.9936919617404558,-0.11161172855866756,-0.009922943730243638,0.0045433917151441044
7750,2617.528,405.04400000000004,38.68299999999999,100.65599999999999,3.112855,-0.349729,-0.030753,40.6,0,1,6.645264419863314,-3.4862011483051187,0.0739622576356022,-0.0791160378508647,-0.667424796825064,0.0992508530456521,0.9936899202755821,-0.1116409797848146,-0.00981701560729137,0.004501130964531776
8000,2618.528,405.04400000000004,38.657,99.65499999999999,3.112878,-0.349558,-0.030543,40.6,0,1,6.2943647277638,-3.976597553712753,-0.2148613858531946,-0.0292941538955953,-0.692532319885614,0.0984941635594046,0.9936967223425465,-0.11158633228434132,-0.009749973815391545,0.004500273725870826
8250,2619.528,404.06199999999995,38.849,99.66,3.112777,-0.349766,-0.030719,40.6,0,1,6.731900228335455,-3.660944390972755,-0.031603406751305,-0.0606673599826418,-0.6574311336205604,0.0992235212619096,0.9936882373747455,-0.11165539967482903,-0.009806391194716104,0.004537986146061044
8500,2620.528,403.149,39.036000000000016,99.691,3.112726,-0.349923,-0.030609,40.6,0,1,6.770777874508538,-3.652469995541995,0.0393165356307616,-0.0638025928921572,-0.6551206453257253,0.0989288853048763,0.9936827348831658,-0.11170673025461349,-0.00977138200793736,0.0045550965511376145
8750,2621.528,402.192,39.22999999999999,99.72399999999999,3.112733,-0.350257,-0.030588,40.7,0,1,6.778778725250297,-3.6345128651911343,-0.0208482545576706,-0.0645380565882732,-0.6556453885316208,0.0993012511630458,0.9936710866049342,-0.11181179168948459,-0.009764541705656004,0.004533057448904657
9000,2623.528,402.10200000000003,39.16700000000001,96.03699999999999,3.112696,-0.350319,-0.030515,40.6,0,1,6.783424280736712,-3.6969089982160073,0.0237165779214168,-0.0601918892197455,-0.6533963648761707,0.0990218369806976,0.9936688954750861,-0.11183266653535605,-0.009741332383702825,0.004548329836842827
9250,2624.728,402.154,39.17000000000001,94.035,3.112796,-0.350269,-0.029995,40.7,0,1,6.833856192663646,-3.651885822313813,-2.785576417248248e-05,-0.0630854961941682,-0.6491071666880812,0.0995621369383895,0.9936728639329584,-0.11181355937778557,-0.00957506291888999,0.004503953001754724
9500,2625.912,402.137,39.16700000000001,92.122,3.112841,-0.350265,-0.02986,40.6,0,1,6.407076577998637,-3.7100374131133433,0.0800977204010762,-0.0567951921509041,-0.6863440334958718,0.0998163795393792,0.9936736917598671,-0.11181075925312917,-0.009531838097721545,0.004482463835220169
9750,2627.728,402.189,39.184999999999995,91.21,3.112971,-0.350371,-0.029445,19.1,0,1,6.798391368632458,-3.4819746229924946,0.3733696053973472,-0.0755800471046332,-0.8312531903753694,0.0983065655092904,0.9936720035192698,-0.11183973559183497,-0.009398954292739925,0.004413912431379168
10000,2629.928,394.427,-13.261999999999997,157.90599999999998,3.125835,-0.222326,-0.030657,19.1,1,1,6.502495171707322,-3.7732429276389943,0.3474404013247598,-0.0518403315602564,-0.6758213448881968,0.0999041221097156,0.9974250090277492,-0.07094216827091109,-0.00978236487267041,0.0038555757694905836
10250,2631.928,345.77000000000004,-87.65299999999999,256.45099999999996,3.134875,-0.032447,-0.031714,19.1,1,1,6.586821395016503,-3.577887017300773,0.3758562553022431,-0.0671589362533083,-0.6693454438512392,0.0991447677939718,0.999890177439065,-0.010349196247813816,-0.010115400801404365,0.0031946618798511946
10500,2634.328,315.46200000000005,-112.016,292.977,3.13491,0.041298,-0.032942,19.1,1,1,6.743869320772674,-3.65396944936676,0.1893868765567415,-0.0625009028349618,-0.6579088863288122,0.0992612702022764,0.9998531855779952,0.013171649858528648,-0.010506573917372529,0.0031187872736511647
10750,2637.128,374.445,-112.047,292.966,3.134872,0.04115,-0.033031,19.1,1,1,6.754475456217255,-3.742287467994165,0.2579023862776408,-0.0529288370759075,-0.6573645502238303,0.0991655987919115,0.9998534430883367,0.013124608973854451,-0.01053509013403126,0.003138289271190539
11000,2639.128,417.902,-112.041,293.02,3.134781,0.041227,-0.032842,19.1,1,1,6.753195816594155,-3.5788757219258875,0.2347097188520571,-0.0685252767103221,-0.6578662762021623,0.0994479240276992,0.9998536001255035,0.013149551554757458,-0.010475115146902381,0.0031842695610893117
11250,2641.328,469.36899999999997,-112.074,292.843,3.134701,0.04138,-0.033537,19.1,1,1,6.743901589812094,-3.573202307212229,0.2761777708217732,-0.0716876644530938,-0.6587051418589667,0.0989069537944914,0.9998504906286466,0.013198647431513688,-0.010697028489866471,0.003219577164793514
11500,2642.928,514.791,-112.041,292.89,3.13476,0.041516,-0.033382,19.1,1,1,6.6866541222366696,-3.859958640650853,0.1058329102088251,-0.0419044814909476,-0.6641059613269708,0.0988371733243061,0.9998505449594502,0.013241777751577963,-0.010647389558319096,0.0031900096962281183
11750,2643.928,514.8249999999999,-112.02900000000001,292.934,3.134784,0.041516,-0.03325,19.1,1,1,6.725681403339253,-3.5082105149336704,0.1743922938325487,-0.0738327537222562,-0.6601696135218482,0.0993604150922039,0.9998510304611484,0.013241682801949047,-0.010605211320088782,0.0031787128225994675
12000,2644.928,519.7850000000001,-112.06,292.939,3.134731,0.041524,-0.033271,19.1,1,1,6.732573257589766,-3.429167974929866,0.1319676145681133,-0.0806375150881637,-0.6608088718391109,0.0991405043463443,0.99985083672323,0.013244455790335887,-0.010612086711305879,0.0032050445092495997
12250,2645.928,525.5229999999999,-112.051,292.902,3.134785,0.041535,-0.033417,19.1,1,1,6.80182571411277,-3.4558057937591777,0.1894032273903257,-0.0793872534850439,-0.6548759983115976,0.0989098406861752,0.9998503888803493,0.013247730195897107,-0.010658466352625342,0.003177199313988856
12500,2646.928,532.968,-112.06,292.894,3.13474,0.041576,-0.03367,19.1,1,1,6.723507664598821,-3.6704246845395736,0.1603886086233657,-0.06273002137693,-0.6590066493496661,0.0994676110697577,0.9998492816554925,0.013260982963215054,-0.010739303838066452,0.0031980708120435404
12750,2647.928,539.6379999999999,-112.064,292.80699999999996,3.13472,0.041521,-0.033851,19.1,1,1,6.847010842385312,-3.606389459359884,0.2061677180327464,-0.0679139703711951,-0.6502791816557246,0.0988015958891914,0.9998488606016506,0.013243519210979332,-0.010797099511352359,0.003207459217416445
13000,2648.928,544.581,-112.079,292.783,3.134703,0.041522,-0.034001,19.1,1,1,6.780094660516091,-3.550352562244723,0.1618676103547718,-0.0694714655800232,-0.6540207062345835,0.0992518517273287,0.9998483124813993,0.013243902733641006,-0.010844996311510232,0.003215139729957753
