,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,308.688,310.616,-110.329,288.429,3.133768,0.052013,-0.069378,40.6,0,0,6.740229379895524,-3.333060412967523,0.0641973128783656,-0.0780306616938469,-0.6617926884133569,0.087994159567434,0.9996119307916036,0.016591150128619503,-0.022130252314293806,0.0033126256954001273
250,310.288,345.019,-110.357,288.45,3.133775,0.051801,-0.068968,40.6,0,0,6.645698152325298,-3.6085487576794657,0.2097994123281917,-0.0538152779771511,-0.6682563037809175,0.0889550349283969,0.9996159271491298,0.01652355534211999,-0.021999508983134138,0.003315405426586767
500,311.488,360.616,-110.351,288.417,3.133756,0.052016,-0.069253,40.6,0,0,6.753110277261209,-3.322968143197278,0.0870747614439182,-0.0767152239306257,-0.6603897213102567,0.0879043163666528,0.9996127688819967,0.016592184517928626,-0.022090482821057196,0.003319980379974088
750,312.488,363.982,-110.332,288.432,3.13375,0.051888,-0.06947,40.6,0,0,6.648661374088977,-4.055203136044426,0.1315768896691305,-0.017871848670865,-0.667983191912294,0.08968197585163,0.9996119073744855,0.016551372205774965,-0.02215972531481628,0.0033216392370147845
1000,314.088,410.529,-110.372,288.426,3.13374,0.051905,-0.069375,40.6,0,0,6.752772336196503,-3.3293602583272066,0.1111341831499502,-0.0765202972787094,-0.6602092398124116,0.0878420302124792,0.999612466367801,0.016556857003714637,-0.022129504953910088,0.003327548457195145
1250,315.088,410.618,-110.364,288.459,3.133754,0.051977,-0.06915,40.6,0,0,6.681623469764124,-3.365664860376308,0.1131804899952479,-0.0724860825550117,-0.6670264423607383,0.0881433694195193,0.9996136914620162,0.016579770090798838,-0.0220576620770483,0.00332244023449323
1500,316.488,448.72200000000004,-110.41199999999999,288.388,3.133707,0.051887,-0.06959,40.6,0,0,6.64940114439937,-3.359698393235527,0.1449899988758415,-0.0717793040879724,-0.6691072103016561,0.0876621198580787,0.9996109863233,0.01655126508233127,-0.02219828737601775,0.003341808418408831
1750,320.496,512.327,-110.43,288.448,3.133667,0.051976,-0.069216,40.6,0,0,6.78066641708529,-3.316071422764156,0.0184238964625121,-0.0790958255366275,-0.6577551465765141,0.0873068744954724,0.999613068228464,0.016579901066144757,-0.02207931414872779,0.003365203446338387
2000,323.296,572.631,-110.44800000000001,288.394,3.133609,0.052065,-0.069518,40.6,0,0,6.7240901645065385,-3.6196006994057233,-0.3163700385109261,-0.0548118292009947,-0.6614192970253171,0.0879848055707415,0.9996103681410168,0.016608553848697156,-0.022176000123955222,0.003390112466880426
2250,324.696,610.4300000000001,-110.52,288.491,3.133606,0.051797,-0.069272,40.5,0,0,6.747548733642457,-3.3275207276810352,0.0609947206040249,-0.0773430543363086,-0.6597510199765971,0.0880050452036387,0.9996134977531014,0.016523130330717197,-0.022097617318945918,0.003396554535114448
2500,327.296,620.408,-110.55,288.576,3.133584,0.051823,-0.068917,40.6,0,0,6.740851571026754,-3.334298508776796,0.0949945904285748,-0.0766056710954612,-0.660937846938492,0.0878737953889008,0.999615800510584,0.016531578419426443,-0.02198457808177088,0.003411247735536808
2750,328.496,620.3910000000001,-110.516,288.538,3.133564,0.051902,-0.069272,40.6,0,0,6.555145931956446,-3.2044796187137314,0.0624620526019476,-0.0878051121632667,-0.6752456756261438,0.0876653570285901,0.9996128652192455,0.01655683653839822,-0.02209789951616357,0.003416678062801668
3000,330.696,620.3760000000001,-60.65000000000001,288.50199999999995,3.13355,0.051818,-0.069448,40.6,0,0,6.687135087753121,-3.328376789696786,0.0754300855035886,-0.0779841030370319,-0.6641192104628021,0.0877870283371163,0.9996120435225448,0.016530100643439943,-0.022154124618580743,0.0034224230866064047
