,bolt1,nut1,jig1,bin1
x,629.9710578041304,607.1481937650469,552.0118053823452,346.7982107280268
y,104.9441103960014,205.15942756922877,-107.44795254817487,-37.49296724338639
z,24.92536333880735,19.22021154985731,159.25140829134813,60.78896833421989
rx,-0.2882581936026677,-0.7029584821153175,0.026382256361122763,-0.028675465555151852
ry,0.04757171235232403,0.8602030169501594,-0.004933575617552162,-0.004683704112370508
rz,0.24928936094491375,0.38149390004278977,-0.015730186439646476,0.002637450432457506
qx,-0.14324492892288773,-0.33162008672311016,0.01319059625344195,-0.014337224286001267
qy,0.023639940532069068,0.4058000669144739,-0.0024666883365159825,-0.002341769001768064
qz,0.1238800408185719,0.17996943409208885,-0.007864776062994556,0.0013186784472819365
qw,0.981618958168752,0.8324454496040797,0.9998790271410878,0.9998936049424799
