,bolt1,nut1,jig1,bin1
x,610.6649727196884,567.0460014848318,551.6411642792598,685.6387188936794
y,69.50250173382291,-131.3542978352907,-107.46308522369235,187.32181771875042
z,19.498750871175346,157.47026840489582,158.69255409199684,53.0116363781423
rx,-0.12007907281271891,-0.22382290819964543,0.018015438014559616,0.056928538645260984
ry,-0.1120595335943117,-0.1304614122556305,-0.02141097131616238,-0.02494913168973814
rz,-0.4242552454649516,0.021812459841772314,-0.0036399459250070656,-0.3170054915380558
qx,-0.0595231112270779,-0.11159653726790542,0.009007420166075166,0.02834066352104215
qy,-0.05554783132437861,-0.06504714808648038,-0.01070513049155926,-0.012420395168880712
qz,-0.21030302427357453,0.010875539984789146,-0.0018199125828544686,-0.1578144491989432
qw,0.9742402556076173,0.9915628089161411,0.9999004722877678,0.9869838601512539
