individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,,,,,,,,,,,337.54218609597797,-305.6979116390637,3.1054644799023947,-0.049609840881155706,0.2126397254180211,-0.19507609593048705,-0.02471640858237913,0.10594047956870371,-0.09719000113755216,0.989302692614563,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,535.3221819323932,-113.76378815846977,202.3526710214613,0.11667041150323984,-0.1912129673674899,0.019612805149617933,0.05821239287912123,-0.0954052037407086,0.009785757195169461,0.9936867732694231,540.6471491134535,-110.58668532260384,139.42863473268207,0.07645807331055929,-0.21757798239322224,-0.030274621665664792,0.03814291620681892,-0.10854391683614728,-0.015103210261343557,0.9932447981746034,,,,,,,,,,
115,,,,,,,,,,,557.823075189356,-133.47376510502767,155.01507093412403,-0.28571078259368754,-0.20469689321492066,0.01897420233977995,-0.14211909218537383,-0.10182092664749738,0.009438203161222592,0.9845534941556693,541.4156755289985,-109.65431064835182,137.6338476586745,0.09395041294430959,-0.22257827931518157,-0.04289417824615636,0.04685745061934437,-0.1110101638204822,-0.02139332628817747,0.9924834751472353,,,,,,,,,,
