,bolt1,nut1,jig1,bin1
x,381.9034139750087,362.59145981242983,551.9268362056607,532.7839180984995
y,17.275611817479415,-296.9658178114143,-107.2794180659454,119.49947054540254
z,16.92407869760231,29.748922896012573,158.9508789669937,55.42362588690165
rx,-1.5861682457598107,-0.9494070853200732,0.02408258883363622,0.01089420999279276
ry,0.09278428335985305,1.1602689099349353,-0.016340618486586748,-0.021084763271191263
rz,-0.3445341407444727,0.5301162033283396,-0.01202136112443842,0.06360637212861504
qx,0.7085787025515013,-0.4262464111028792,0.012040796966997419,0.005446058980631087
qy,-0.04144892403189057,0.5209150704908474,-0.008169971711569012,-0.010540357166193653
qz,0.15391151290919408,0.23800130905912834,-0.00601043224905084,0.03179707885065333
qw,-0.6873932318411584,0.7002262943103265,0.9998760650574707,0.9994239276147805
