,bolt1,nut1,jig1,bin1
x,575.1031760287037,382.3631309078205,551.2866048168491,354.09181428575107
y,119.75866592209253,-352.40555048551374,-107.32156980056808,-96.72405850519036
z,10.582104666529972,26.681615734253285,158.12500659492858,61.90361251818578
rx,-0.04957357296318975,-0.31227403238370044,0.006233701265982743,-0.012646678152598222
ry,0.24956231588161978,0.4898548370161455,-0.03260637584121848,0.018858884575612106
rz,-0.08336566311804637,0.41711387815454776,-0.0006022945523359396,-0.31027696454793335
qx,-0.02471281392286157,-0.1528308350023621,0.003116707467945156,-0.006297869098416437
qy,0.12440876672577923,0.23974111199593678,-0.016302439072837255,0.009391461138350292
qz,-0.0415584352114789,0.20414077277839152,-0.0003011334436912852,-0.15451359506412526
qw,0.9910522852264445,0.9367462196245436,0.9998622034728009,0.9879259518014827
