,bolt1,nut1,jig1,bin1
x,524.6761848908869,566.8440624805293,551.7576315843985,674.5229868735137
y,305.5719248412105,-131.48805932157273,-107.15792725960827,81.99192719674622
z,22.94654760284891,157.35364451576424,158.8470014793739,52.045423035990765
rx,0.05060924983243474,-0.17224052776389503,0.016097293686221766,0.03435218743295024
ry,-0.10189099342123283,-0.1582848616758579,-0.014975906672620267,0.002334019740937484
rz,0.17890142037614304,-0.02456485216497268,-0.005677468627070131,0.09699487749900697
qx,0.025257259360018637,-0.08592187838448304,0.008048473920961351,0.01716851324504274
qy,-0.050850136206538256,-0.0789601193841014,-0.007487792460449663,0.001166494824083317
qz,0.08928327507870087,-0.012254132448693196,-0.0028386733243962676,0.048476034962644104
qw,0.9943866608561371,0.9930924260106208,0.9999355464055522,0.9986761013847686
