individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
36,348.74766244353793,44.00578264487535,16.712527127487448,0.1174248728989748,0.18860391478766564,-1.472891541137651,0.053433113767007205,0.08582248536408896,-0.6702258162270304,0.7352392526395091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,552.4015668303184,-114.6207882110146,214.10323656851529,-0.08673812509496574,0.3553987264779553,-0.021612765191870508,-0.04312678562268082,0.17670666354163725,-0.010746013821749481,0.983259558107004,558.9940001594671,-135.01310118905957,146.32375366466127,-0.019033418704149374,0.08852558248811351,0.030361599563248246,-0.009513093067279304,0.04424597168457928,0.01517503118100798,0.9988601070613623,544.1524022618983,-110.7375250544337,146.6498960792734,-0.020606342445863023,-0.012273407138974197,0.011244514484417212,-0.010302869987902523,-0.006136524149962988,0.005622092863612279,0.9999122891600054,,,,,,,,,,
148,530.5737479440974,-132.63757159703346,206.97665526089332,-0.03915006029942679,-1.1876701051333403,-0.0711502894956638,-0.018439464724415624,-0.5593861373482959,-0.033511398022200774,0.8280242277166942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
