,bolt1,nut1,jig1,bin1
x,323.42887573301107,566.83972891252,551.7475249873639,511.2591049161006
y,-106.21582163085793,-131.40052305558922,-107.41259181553563,261.9272372425552
z,33.04278280047771,157.40569111506613,158.7895634256812,56.563066852910794
rx,-0.8924813417309388,-0.10069808960852167,0.019948475210558765,0.016190374134467514
ry,0.41637540076510227,-0.19282256716423965,-0.01623185436401071,-0.023804300471730485
rz,-2.332761619897128,-0.056165010398880076,-0.00588748519664566,-0.04288716343243218
qx,0.33622410712491263,-0.05024322093255629,0.009973948322804934,0.008094287154719904
qy,-0.1568609233662045,-0.09620864586884584,-0.008115691796044986,-0.011900827117097256
qz,0.8788202689638223,-0.028023481250943675,-0.0029436572210562477,-0.02144119791120109
qw,-0.30003822317683476,0.9936972374465892,0.9999129916066151,0.9996665083224098
