,bolt1,nut1,jig1,bin1
x,470.76965344099887,696.9671875300482,681.272732832565,460.2561205770786
y,113.93472147692336,-17.957434772660193,5.986807866067239,-104.47247217641055
z,14.715168413964193,85.1344113534218,83.90061074330234,64.12467285482306
rx,0.09768918761708496,0.008344268476099984,-0.03175352679304517,-0.0019149675964786875
ry,0.17654370872599898,-0.45168771871129054,0.042454454953613774,-0.008844535518880977
rz,-0.30109866845884564,0.07700614845791082,-0.0029546020403054267,-0.04044879463915964
qx,0.04857766684429693,0.004135720077188113,-0.015874898341535295,-0.0009574152599132199
qy,0.08778946447547585,-0.22387270642647017,0.02122473389889789,-0.0044219512059588935
qz,-0.14972660905921126,0.03816702148984092,-0.0014771274805233474,-0.020222949622666624
qw,0.9836234862744503,0.9738619951550244,0.9996475960897285,0.9997852579489813
