,bolt1,nut1,jig1,bin1
x,429.13754175370804,527.5801382183329,681.9581218226047,379.3987661259298
y,-5.7279945226782765,-218.77932119076098,6.701021641944256,-145.12328220540266
z,46.21394124663486,25.071980864028056,83.87768769581365,66.47299993209988
rx,0.2172528993057397,-0.3128463061493948,-0.013194223682406452,0.06458938121609556
ry,-0.19872232640543916,-0.038344238508676076,-0.02501522868292739,-0.022221327714177074
rz,0.14690189351257907,0.0025130741161541285,-0.013302191209753582,-0.021162128919248784
qx,0.10813707338803158,-0.1557764339215967,-0.00659684334271807,0.03228781037970673
qy,-0.0989135282567785,-0.019092853643821992,-0.012507105289080707,-0.011108296783649588
qz,0.07312004070083715,0.001251342005004255,-0.0066508249092849135,-0.010578810214787149
qw,0.9864968053342975,0.9876070067175468,0.9998779027977494,0.999360891679222
