,bolt1,nut1,jig1,bin1
x,666.4966320477832,696.2782535218539,681.3712722672542,394.95225509246575
y,-22.945914794726335,-18.145514525974125,5.5785246296547,245.6889732594894
z,84.24889624251048,84.36373140071926,83.26054502840294,73.20297398661022
rx,1.8096580134093585,-0.09290554594744536,-0.013030234443679267,0.16846549089805324
ry,0.3646517196807604,0.060999743893808724,-0.0054329918260518605,-0.021237106197907113
rz,1.6121205593765366,-0.11436553929265955,-0.026647110671304004,-0.08806697747507351
qx,0.6947750511142328,-0.046403564385609906,-0.006514870363347713,0.08410439334822349
qy,0.13999933429564698,0.030467562667176828,-0.002716392984703758,-0.010602372769196112
qz,0.6189352550280849,-0.05712219450347951,-0.013323050504708032,-0.04396639142573688
qw,0.33853650442649547,0.996822698243042,0.9998863305389021,0.99543005637573
