individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
33,374.82107414751636,-20.836813091745626,8.570237347319903,0.09944602544694764,0.30206077074621224,-1.1448286652503719,0.046849317204276375,0.14230172397595664,-0.5393321758392029,0.828659257436683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,550.8338561118112,-113.54494182950123,210.702246391915,0.07321161967474497,0.06734161216115979,-0.037604706015449144,0.036588563392366186,0.03365494243194143,-0.018793494475470334,0.998586714534189,558.037306479609,-135.44766077380933,146.18764197771955,0.423771208976286,0.008389424820744427,-0.01209670191498812,0.21030180296469989,0.004163357793705346,-0.006003140772102094,0.9776092166211141,542.466874210737,-110.71334105744123,143.32507609446748,-0.0006686874394991073,-0.07708625623920132,-0.0015498695079728022,-0.0003342609042263075,-0.0385335811500175,-0.0007747428059301281,0.9992569495214869,,,,,,,,,,
148,532.1810723357022,-132.14245953023877,205.49583590230952,0.07151015740862993,-1.2295970482967924,0.0034393002166677542,0.03353748105744813,-0.5766675561893143,0.0016129941542186012,0.8162886531447217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
