,bolt1,nut1,jig1,bin1
x,519.8539721743093,414.62691644009027,681.3727760038333,641.3219154229316
y,114.0864757872439,170.69562922714456,5.944601461784685,-219.3175567023688
z,26.46836065026648,29.289765899623834,83.31905155273265,63.193106848182595
rx,-0.15884480883219806,0.19039807521887783,-0.01614509445966506,-0.028454307180592667
ry,-0.10403504723963972,1.234473469823641,0.006947592424923738,-0.007548439986779899
rz,0.49738371522392916,0.25303358438303625,-0.02167906517420497,0.02176136782968283
qx,-0.07848772532393396,0.08888597780218138,-0.008072285239550739,-0.014226359145315328
qy,-0.0514053576685232,0.576305098200103,0.0034736834722297366,-0.003774009240753315
qz,0.24576513836428487,0.11812691666563115,-0.010839180795763749,0.010880076336897507
qw,0.9647780381731488,0.8037522928724936,0.9999026372071548,0.9998324817181239
