,bolt1,nut1,jig1,bin1
x,440.6149164386524,696.3617158021816,681.0185192312612,416.14908387956484
y,45.137979828115306,-18.759884573845966,5.221690377147565,257.4908288182829
z,27.590142526544525,85.3099037402699,84.47918367878071,74.57383035552053
rx,0.24844965871532299,0.06985858616145853,-0.022040588821141672,0.1170836837506943
ry,0.13008800874173224,-0.5116362477650209,0.03495212873372378,0.04178031503468598
rz,0.4484174863840376,0.042116391410669106,-0.0015935915602340001,-0.10585890129375435
qx,0.12278199992908706,0.03453993851241732,-0.011019509241298686,0.05847683260524707
qy,0.06428854023262681,-0.25296653581972206,0.01747481923962411,0.02086695951316386
qz,0.2216046343798445,0.020823461361317658,-0.0007967390103484786,-0.05287067379867553
qw,0.9652372506847977,0.9666340092609309,0.99978626031546,0.9966693142167105
