,bolt1,nut1,jig1,bin1
x,543.099707399145,566.6755290469655,551.6563208657947,721.0301195082391
y,136.06239083620392,-131.34508916726338,-107.36477113499924,80.66255799562683
z,25.446979393799324,157.15058230933917,158.8514514420488,50.5878399212984
rx,-0.10370236068350305,-0.21461284857073967,0.02523681101876143,0.022056010942907506
ry,0.5109816787900222,-0.09073880675940597,-0.01649542941070491,-0.01598886192955209
rz,-0.8601587958636374,0.008564854735004776,-0.009979620356471125,-0.0449309854274248
qx,-0.04969285025839345,-0.10706351549578058,0.012617875233545057,0.011026736878861342
qy,0.2448559114906865,-0.04526670098389822,-0.008247368103414168,-0.007993511335571225
qz,-0.41217713810531814,0.004272733267123295,-0.004989600486467448,-0.022462908424312537
qw,0.8761770426486712,0.9932119981062186,0.9998739290685316,0.9996549067530522
