,bolt1,nut1,jig1,bin1
x,418.0855900173878,697.2531465962703,681.4924487540176,380.0342751222706
y,-8.991637991721205,-17.2323967007774,6.586317361908911,-145.3287840447045
z,38.790545325693046,85.81562016325456,84.53035207740672,67.5117705931518
rx,0.25674417345003864,-0.23155267614091396,-0.027044781820907228,-0.017493470647875996
ry,0.042430055220241715,0.26805743150951,0.017925645898418056,-0.02556237792253719
rz,0.42700103253085897,-0.024651354432446298,0.007158180076779695,-0.022586924406905566
qx,0.12703879617644043,-0.11516908843991637,-0.013521768895508721,-0.008746199732602086
qy,0.020994685349415815,0.13332573197170966,0.008962410669320083,-0.012780406327083748
qz,0.21128306987411882,-0.012261028747801567,0.003578925404228053,-0.01129277066766433
qw,0.9689065134664375,0.9842814625076367,0.9998620046055765,0.9998163023950948
