,bolt1,nut1,jig1,bin1
x,378.92257763864586,490.2002876893089,551.6200414494474,382.70650646975486
y,-17.228621879059673,157.79468987812697,-106.99012856390978,-290.3720711916542
z,28.933810639112277,13.582965783618818,158.8637430104288,62.75404362200912
rx,0.2717764379262398,0.7427827744392411,0.02235584645330854,0.0030923402112310707
ry,0.08832783036223381,1.1223605168538406,-0.012531226987479153,-0.0376531437591421
rz,-0.46106610997294395,0.4373770458594388,-0.012573854476036334,0.302582454400947
qx,0.13422831136517296,0.3411666958046939,0.011177543685377673,0.0015401867204828876
qy,0.04362444223104376,0.5155101090298575,-0.006265400747695803,-0.01875371661618585
qz,-0.22771703773001048,0.20089114434477065,-0.006286713768275943,0.15070575883819975
qw,0.9634441443049792,0.7599324715299252,0.9998981370622849,0.988399565049959
