individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
41,,,,,,,,,,,484.40773969763546,161.22986298542673,-16.199971041960538,0.15307230627903612,-0.4079751686301573,-0.33010777549164994,0.07558668505687026,-0.20145701944319996,-0.16300631425404102,0.9628762453568416,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,528.269828331014,-112.30020591208518,179.18866549340473,0.0365075999722252,-1.0880090110851768,0.3367423169493349,0.01728210613311705,-0.5150458320368101,0.15940835512215762,0.8420321229183372,533.6272590633666,-108.00993103709266,118.28616546746582,0.10888467459577003,-0.2677595923236474,-0.04545386803171162,0.054248328526939164,-0.13340270689642866,-0.022645945124588004,0.9893169349678358,,,,,,,,,,
123,,,,,,,,,,,550.3442081865142,-132.8353998812094,136.68305719915418,-0.46303619835272564,-0.0243435171251846,0.03542756017204895,-0.2294376540031,-0.012062381902876486,0.017554602257546643,0.9730902824547998,534.6249601590974,-106.06196021302509,122.19595493513145,0.08354116512269476,-0.23955475051853392,-0.04321122799105269,0.04165540365771567,-0.11944709911954626,-0.021546038313797703,0.991732315744031,,,,,,,,,,
