,bolt1,nut1,jig1,bin1
x,,697.0551172189898,,526.8635260697281
y,,-14.489049845262869,,-277.64085001178415
z,,65.68323128078575,,25.04003606400093
rx,,-0.3337439681221136,,-0.02494360431385447
ry,,-0.09622200891543786,,-0.014079580121805456
rz,,0.01803362200119082,,-0.17878273290729346
qx,,-0.166032158138136,,-0.012454772819675669
qy,,-0.047868873527540934,,-0.007030177740436214
qz,,0.008971431593962317,,-0.08926930905507967
qw,,0.9849169542790662,,0.9959048376706364
