,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,7287.848,315.01800000000003,-111.997,292.912,3.134993,0.041324,-0.033168,0.0,0,0,-3.059864086140237,-1.6930808142419778,-0.3216299278633817,0.0382840787353008,-0.1327091396166123,0.0128513197496696,0.9998524568024335,0.013179583790108546,-0.010578366933266874,0.0030759307993325604
125,7289.856,359.75800000000004,-112.01700000000001,292.983,3.135017,0.041162,-0.033177,0.0,0,0,-2.7921438710838355,-2.083315756969101,-0.142751575786123,0.0681332940136026,-0.1127187538439373,0.0136737205573612,0.9998531418479323,0.013127825152062839,-0.010581163574898907,0.0030649504068518585
250,7291.848,401.37,-112.039,293.01500000000004,3.134931,0.041184,-0.033129,0.0,0,0,-3.170153651130095,-1.1639451059624206,-0.4621527911255764,-0.0063955239247885,-0.1461493563856566,0.0121450111357017,0.9998530707554569,0.013135201019095074,-0.01056614400159287,0.0031080534114796264
375,7293.856,451.033,-112.07300000000001,292.94599999999997,3.134905,0.041197,-0.033254,0.0,0,0,-3.0829184404535126,-1.808306755168357,-0.340002579174078,0.0477808557622017,-0.1373614948535705,0.0127768602171688,0.9998525538003843,0.013139449411996355,-0.010606093908452721,0.0031203044729958894
500,7295.856,494.082,-112.071,292.954,3.134846,0.041317,-0.032854,0.0,0,0,-3.027834432526165,-1.4578436341048289,-0.4475055300938373,0.0137865729623001,-0.133637900474301,0.0130941420093807,0.9998532930732018,0.013177980197402194,-0.010478722109675235,0.0031511190930886674
625,7297.856,534.533,-112.089,292.896,3.134827,0.041271,-0.033083,0.0,0,0,-3.144024440604432,-0.9638252764495886,-0.2470811656259997,-0.0307502118566016,-0.1407516829600309,0.0122724433976036,0.9998526895130357,0.013163380419044655,-0.01055181881716591,0.003159716623696843
750,7299.856,564.7990000000001,-92.78500000000001,292.889,3.134784,0.041265,-0.0332,0.0,0,0,-2.9201670328710327,-1.7643273324635664,-0.3237073006325734,0.0439483793173787,-0.121182870490459,0.011651327727318,0.9998522500748223,0.013161641471736983,-0.010589276550628081,0.003180634562298956
875,7301.856,564.775,-38.938,292.966,3.134794,0.041151,-0.033,0.0,0,0,-3.017821041421726,-1.4196866219913653,-0.418999819514091,0.0164369095842029,-0.129087052848278,0.0115662700864903,0.9998534123451297,0.013125254090512625,-0.010525464386938754,0.0031774402117092267
1000,7303.856,564.828,17.357999999999997,292.861,3.134811,0.041594,-0.03322,0.0,0,0,-3.149019551101829,-2.0062831652142394,-0.2629044868712652,0.062161075643643,-0.135517029010454,0.011476989844228,0.9998508486073637,0.013266444515147703,-0.010595549521402287,0.0031648569321366276
1125,7305.856,564.884,62.78,292.88,3.134789,0.041618,-0.033008,0.0,0,0,-2.912734538896572,-1.48612447375794,-0.3434791832323737,0.0215583964168116,-0.1173720926723487,0.010811783404167,0.9998514211727293,0.013274200096518985,-0.010528011840691496,0.0031768155995187094
1250,7307.856,564.879,112.762,292.819,3.134764,0.041936,-0.033164,0.0,0,0,-3.053023510071319,-1.315840602299785,-0.3064627242037747,0.0079529040740595,-0.1288219050415689,0.011252141545172,0.999849512133592,0.013375708391711245,-0.010577832723738833,0.0031863719347193726
1375,7309.856,564.867,162.16,292.766,3.134664,0.041501,-0.033494,0.0,0,0,-3.114270290080848,-1.93103246255171,-0.2889944983095216,0.057259497254712,-0.1339362113116761,0.0105750043574556,0.9998500658741869,0.013237392455409776,-0.010683434685947207,0.0032375045447220027
1500,7311.856,564.901,204.588,292.759,3.134553,0.041423,-0.033455,0.0,0,0,-2.790312359158376,-1.5143462621318282,-0.1535786873868778,0.0279794957524163,-0.1066969928697434,0.0110296174803233,0.9998503338927633,0.013212984556598641,-0.01067137576566177,0.003293720222594186
