,bolt1,nut1,jig1,bin1
x,530.509954895126,697.1227359069526,680.6244191779991,395.00665296787975
y,73.02008005245918,-17.7612908398656,5.380929559857993,245.61113589716427
z,33.048735040097895,87.15342688889056,83.62338240370626,73.77891752036835
rx,0.9457774362012518,-0.20968027747177245,-0.005084546098404152,0.16439264162240233
ry,0.39162240032944745,0.33436725741514817,-0.017000401033764954,-0.0013612306789633588
rz,-0.8249328802746855,-0.06127344322079553,-0.027671515516199733,-0.0891009532959285
qx,0.43956152934068443,-0.10414468198756545,-0.0025421585871269812,0.0820766207269375
qy,0.18201125827689082,0.16607461660404815,-0.00849981780795584,-0.0006796241793825037
qz,-0.38339755694890254,-0.03043349300876408,-0.01383513482361846,-0.04448559909923556
qw,0.7916210438775327,0.9801259661068127,0.9998649306638181,0.9956324612595772
