,bolt1,nut1,jig1,bin1
x,519.4206498328211,,,
y,68.81456545742779,,,
z,10.363598629902286,,,
rx,-1.5878930414047607,,,
ry,0.5228337050438205,,,
rz,-0.4260519143472988,,,
qx,0.6990866790170325,,,
qy,-0.2301830595679814,,,
qz,0.187573854235425,,,
qw,-0.6504687721298597,,,
