individuals,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,bolt1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,nut1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,jig1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1,bin1
coords,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw,x,y,z,rx,ry,rz,qx,qy,qz,qw
35,517.5089069250914,229.11481291207582,14.536047301148386,-0.008481982207467138,0.11086201240261281,-0.955424760345382,-0.004079381488355001,0.05331872080076554,-0.4595084009298855,0.8865621817637508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,551.5823575266536,-114.60576306247734,212.34387598325284,-0.12763020557388205,0.3225737727183543,-0.017551029171555536,-0.06349477884186816,0.1604772966308713,-0.008731465335217977,0.9849564517474716,559.2912634345498,-134.70539601062802,147.6871812837262,-0.18410500728018797,-0.07892700400339472,0.07302445368268756,-0.09187825256720206,-0.03938879944291901,0.03644311090805366,0.99432329191817,544.2262396938273,-110.34081129080812,147.02072343841314,-0.0025515914130399137,-0.07260542230902498,0.0008776137175745954,-0.0012755151122724202,-0.0362947268574437,0.00043871034907204615,0.9993402190429301,,,,,,,,,,
148,531.8160903044587,-132.60161050110952,205.60371099014742,0.023013008134165017,-1.320859097248945,-0.0037377170909773613,0.01068784825236179,-0.613441820028302,-0.0017358944491623553,0.7896656824318505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
