,bolt1,nut1,jig1,bin1
x,535.6433988504199,566.2473162939024,551.9385660765184,373.8004912724195
y,-128.67152312559818,-130.5039257814874,-106.56634810986952,215.91593875670225
z,159.8273554728658,157.28967571407162,158.97442688370975,55.24426744562659
rx,2.2975216235632305,0.005226864545832934,0.025478987436629266,0.009261541165471033
ry,-0.6041713003727289,-0.020533803774898725,-0.019566813233259105,-0.03649101815428376
rz,0.9847996330677089,-0.08234296660810059,-0.007800512631240514,0.029237033877989156
qx,0.8573694356105408,0.002612645121478876,0.012738913608456548,0.004630332181863796
qy,-0.22545946967379965,-0.010263809553026136,-0.00978296111614504,-0.018243781751863832
qz,0.36749908985981394,-0.04115908267955109,-0.0039000787122407364,0.0146171329856212
qw,0.2811229221665856,0.9990964709235571,0.9998633922381169,0.9997159916068946
