,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,6649.416,326.232,-111.98700000000001,292.976,3.134963,0.041479,-0.032975,40.6,0,0,6.771649732827798,-3.438443366178876,0.076788819841433,-0.0647058554348525,-0.659487224128641,0.0801182941370293,0.9998524043464081,0.01322914429289426,-0.01051691296941074,0.003090923094857043
125,6651.216,345.617,-112.038,293.086,3.134872,0.041252,-0.032273,40.6,0,0,6.692497450879454,-3.334335901154394,-0.0335851365849917,-0.0764768343646133,-0.6685508802947002,0.0800906358959358,0.9998555227636362,0.013157168785534312,-0.010293350824579387,0.003141566075467504
250,6653.216,378.755,-112.008,293.084,3.135148,0.041117,-0.032097,40.6,0,0,6.796408585335729,-2.891645514094892,0.0758892590035175,-0.1106061256135973,-0.658158593380155,0.0804687219769985,0.9998571073224023,0.01311297734007301,-0.010236331290812155,0.0030053758270496755
375,6655.016,426.28700000000003,-112.011,293.091,3.135113,0.04118,-0.031822,40.6,0,0,6.7743998262812255,-3.4538814611178505,0.079999967024407,-0.0638644730355297,-0.6591436220549587,0.080161883021182,0.9998576786851787,0.013133223334615264,-0.010148747764791815,0.0030238614279895206
500,6656.416,466.80899999999997,-112.035,293.07,3.135083,0.041112,-0.032096,40.6,0,0,6.780285595450263,-3.3279161515249345,-0.0446385228068558,-0.0737378862966667,-0.6591107816921816,0.0800529735781765,0.9998570274657415,0.01311165353937091,-0.010236223778936775,0.003037909080670374
625,6657.824,489.269,-112.048,293.077,3.135023,0.041216,-0.03176,40.6,0,0,6.75892515782766,-3.827642450742714,0.0763555593593137,-0.0337270684186226,-0.6610017802760902,0.0792439283630678,0.9998575831132906,0.013145080640747259,-0.010129264391259047,0.003068932825846184
750,6659.224,526.202,-112.066,293.072,3.13502,0.04122,-0.031893,40.6,0,0,6.766702992564118,-3.46916766245552,0.1145880907001263,-0.0624709310013296,-0.6604390286071898,0.0800809912833311,0.999857133126244,0.013146363030367838,-0.010171687436378491,0.003069731313791715
875,6660.424,527.6769999999999,-112.04400000000001,293.213,3.135031,0.041217,-0.031079,40.6,0,0,6.686544786735354,-3.249803530069664,0.0623509104866879,-0.0799011669161375,-0.6668208873213317,0.0804790653054877,0.9998597575655364,0.013145394615740229,-0.009912068303432822,0.003068338855430158
1000,6662.424,531.183,-112.031,293.118,3.135023,0.041461,-0.031966,40.6,0,0,6.771556438178974,-3.4432949007825377,0.0784771585674533,-0.0653196985939743,-0.659062957083297,0.0803083361815507,0.9998558936717908,0.013223196514834537,-0.010194947053693854,0.003066271071973883
1125,6664.424,531.1709999999999,-112.025,293.157,3.135048,0.041385,-0.031835,40.6,0,0,6.76481445274632,-3.4431405340634056,0.0814398394996008,-0.0642359567409021,-0.6600965327667584,0.0800553158920869,0.9998566757462676,0.013198862832645396,-0.010153094074598678,0.0030549412858829335
1250,6666.224,531.0939999999999,-120.977,293.096,3.134845,0.04122,-0.032231,40.6,0,0,7.512963333289733,-2.920858898822759,0.0292937384048061,-0.111042101857449,-0.5942649789131147,0.0806959123760571,0.9998557485237508,0.013147078708564222,-0.01028004594506874,0.0031554905811961523
1375,6667.624,531.087,-127.96,293.084,3.13528,0.041363,-0.032383,40.6,0,0,7.399996869504466,-3.6539611775083407,0.1139325724876824,-0.0447618412557303,-0.609355361284277,0.0826211054446114,0.9998553549339336,0.0131908528253082,-0.010327089114473213,0.0029362973454079657
1500,6668.824,530.988,-136.657,293.134,3.135175,0.041309,-0.032483,40.6,0,0,6.597854823972856,-3.632433611197028,0.0875869116160651,-0.0478598197562333,-0.6718121880378215,0.0796145648418872,0.9998550877002428,0.013174069650915604,-0.010359323742300504,0.0029886285106881147
1625,6669.624,530.9789999999999,-136.86200000000002,293.066,3.135238,0.041405,-0.032744,40.6,0,0,6.784561480215565,-3.4359097796018534,0.0702418813392587,-0.0644754947916894,-0.6572370969034849,0.0805162930672711,0.9998539235255467,0.013204404802306955,-0.01044233862689866,0.0029551427018364817
1750,6670.224,531.0120000000001,-136.835,293.106,3.135243,0.041478,-0.032537,40.6,0,0,6.7790820316646005,-3.445177151690293,0.0690053287588438,-0.0635625880680715,-0.6592792095664929,0.0801883799827976,0.9998543090386967,0.013227669124947272,-0.010376312028506906,0.0029532380463657033
1875,6670.824,531.004,-136.87,293.08299999999997,3.135185,0.041517,-0.032599,40.6,0,0,6.766664973195835,-3.4427686645204663,0.0716245789079206,-0.0645052480057574,-0.6594565192650976,0.0802954762871678,0.999853849582871,0.013240345393695126,-0.010396271876317352,0.0029816537764796166
2000,6671.424,531.005,-136.863,293.085,3.135162,0.04148,-0.032639,40.6,0,0,6.756207911276398,-3.425843820779442,0.0938158494727756,-0.0664920722906634,-0.661354232099174,0.0801913485698694,0.9998538365078082,0.013228642455587268,-0.010409104655446307,0.002993188880048104
2125,6671.824,531.008,-136.85,293.118,3.135254,0.04146,-0.032499,40.6,0,0,6.775468520628478,-3.457172434559282,0.0843132032257538,-0.063120535674193,-0.659308981854201,0.0801366330438426,0.9998545268796504,0.013221885271314637,-0.01036415941708766,0.00294805490454031
2250,6673.824,530.957,-136.922,280.402,3.135258,0.041257,-0.033065,40.6,0,0,6.779864092484109,-3.2972515231526285,0.002681001433534,-0.0720527864732745,-0.6593946084017689,0.0796625131011962,0.9998535048770515,0.013157116910542136,-0.01054463656220946,0.0029444353362050595
2375,6675.824,530.967,-136.941,264.355,3.135274,0.04132,-0.033577,40.6,0,0,6.73191702799449,-3.733304670590001,0.063300055283889,-0.0399761894976846,-0.6622151175506755,0.0802259904609503,0.9998515397447761,0.013177114862131398,-0.010707840893654064,0.0029333014346868275
2500,6677.824,530.786,-137.00300000000001,248.499,3.135226,0.041268,-0.034333,40.6,0,0,6.665348564085099,-2.6881982368992654,0.1744791528125192,-0.1310730393396035,-0.6703523380052895,0.0799225934539204,0.9998490837657779,0.01316070101129747,-0.010949073078920134,0.0029535470773296695
2592,6678.624,530.833,-136.97699999999998,248.272,3.135205,0.041314,-0.034111,40.6,0,1,6.777428874826611,-3.4502215958094,0.057669668668289,-0.0628187903555436,-0.659240563671415,0.08039283079685,0.9998496274673697,0.013175466200515408,-0.0108783542519674,0.002964954051872336
2600,6679.024,530.825,-137.005,248.24099999999999,3.135196,0.041238,-0.034149,40.6,0,1,6.759137968440574,-3.4252301782095387,0.0760068160533297,-0.0655614231894925,-0.661229069033249,0.0802631274578179,0.9998497995231861,0.013151269022012385,-0.010890505985564309,0.0029697467793811222
2725,6681.024,530.828,-136.99900000000002,248.315,3.135214,0.041143,-0.033923,40.6,0,1,6.767407044533427,-3.428637166591227,0.0739355160373906,-0.0657676846440267,-0.6595363249566948,0.0802200024614744,0.9998510025225376,0.01312091289359666,-0.010818382910567522,0.002962598642303993
2850,6683.024,530.8230000000001,-137.005,248.271,3.135194,0.041163,-0.034075,40.6,0,1,6.760331722914743,-3.4252834678019948,0.0683790751791393,-0.0665057490262738,-0.6598954961655682,0.0803175407841467,0.9998503646309006,0.013127366459396696,-0.0108669196147983,0.002971641866252601
2975,6684.816,530.831,-137.015,248.274,3.135181,0.041181,-0.03402,40.6,0,1,6.769692189409539,-3.4295122321161022,0.074507342786697,-0.0654767328248519,-0.6589167406933893,0.0802295764596772,0.9998504586237503,0.01313316256273072,-0.010849425472526143,0.0029783213212928416
3100,6686.824,530.818,-136.995,248.25900000000001,3.135206,0.041257,-0.034111,40.6,0,1,6.759999310478569,-3.4357268066751017,0.0863438440721538,-0.0658353924932021,-0.660213720232971,0.0801708221336104,0.9998498672331669,0.013157287263560599,-0.010878353390874654,0.0029648293687356483
3225,6688.824,530.8389999999999,-136.987,248.286,3.13519,0.041256,-0.033981,40.6,0,1,6.76785927087113,-3.4336442947629,0.0596029814878114,-0.0646859153093657,-0.6598060736709842,0.0803705330948046,0.9998502941605916,0.013157041115814151,-0.010836954967919348,0.0029735404954885714
