,bolt1,nut1,jig1,bin1
x,535.2438521828849,563.1182729638259,551.0500264447783,524.0738265444056
y,-133.3631220991885,-132.72291434808213,-107.09881728483978,285.22574337469143
z,156.60975349777436,153.55228967784691,158.68933344157043,54.455493637090626
rx,2.1418024129259283,0.006002650403073501,0.021219035747313687,0.04320594557173695
ry,-0.03996165032942909,-0.25214225642783544,-0.014665020261084061,-0.04860170958168915
rz,1.5499564916152606,-0.07891722256520144,-0.008024605680812598,0.2724877067078234
qx,0.7850989672292005,0.0029925990069721298,0.010609195301018781,0.021532401742254636
qy,-0.014648340207792196,-0.1257045830647241,-0.007332287192311981,-0.024221470499603874
qz,0.5681519609248008,-0.03934388745356499,-0.004012180850026779,0.13579878169583665
qw,0.2461877070084999,0.9912827349791525,0.9999087883124246,0.9902062244461876
